case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
1134,Accepted-In Progress,Robert,2012/02/27 19:50:43.000,High,be,Org line C,,PROD821,USA
1134,Queued-Awaiting Assignment,Robert,2012/02/27 20:01:11.000,High,be,Org line C,,PROD821,USA
1134,Accepted-In Progress,Timothy,2012/03/05 15:15:46.000,High,be,Org line C,E_1,PROD821,USA
1134,Accepted-In Progress,Timothy,2012/03/05 15:17:57.000,High,be,Org line C,E_1,PROD821,USA
1134,Queued-Awaiting Assignment,Peter,2012/03/05 15:19:35.000,High,be,Org line C,E_1,PROD821,Belgium
1134,Accepted-In Progress,Samuel,2012/03/05 16:46:59.000,High,be,Org line C,E_1,PROD821,USA
1134,Completed-Closed,Samuel,2012/04/04 00:53:58.000,High,be,Org line C,E_1,PROD821,USA
1622,Accepted-In Progress,Praveen,2011/08/23 06:23:57.000,High,se,Org line C,E_10,PROD802,Sweden
1622,Queued-Awaiting Assignment,Praveen,2011/08/23 06:29:58.000,High,se,Org line C,E_10,PROD802,Sweden
1622,Queued-Awaiting Assignment,Martin,2011/08/23 08:53:33.000,High,se,Org line C,C_6,PROD802,Sweden
1622,Accepted-In Progress,Steve,2011/08/23 11:17:21.000,High,se,Org line C,C_6,PROD802,Sweden
1622,Accepted-Wait,Steve,2011/08/23 14:19:04.000,High,se,Org line C,C_6,PROD802,Sweden
1622,Accepted-In Progress,Per,2011/12/15 13:51:36.000,High,se,Org line C,E_6,PROD802,Sweden
1622,Accepted-In Progress,Mikael,2011/12/15 17:13:32.000,High,se,Org line C,V3_3,PROD802,Sweden
1622,Queued-Awaiting Assignment,Mikael,2011/12/16 10:22:44.000,High,se,Org line C,V3_3,PROD802,Sweden
1063,Accepted-Assigned,Per-Eric,2012/02/14 12:37:01.000,Medium,se,Org line A2,A2_3,PROD82,Sweden
1063,Accepted-Wait,Per-Eric,2012/02/14 12:39:35.000,Medium,se,Org line A2,A2_3,PROD82,Sweden
1063,Completed-Closed,Per-Eric,2012/02/16 15:44:17.000,Medium,se,Org line A2,A2_3,PROD82,Sweden
532,Accepted-In Progress,Carolyn,2011/09/29 17:45:39.000,Medium,us,Org line G3,,PROD97,USA
532,Queued-Awaiting Assignment,Carolyn,2011/09/29 17:55:24.000,Medium,us,Org line G3,,PROD97,USA
532,Accepted-In Progress,Kannan,2011/09/29 19:58:45.000,Medium,us,Org line G3,,PROD97,Sweden
532,Accepted-Assigned,Carolyn,2011/09/29 19:58:55.000,Medium,us,Org line G3,,PROD97,USA
532,Accepted-In Progress,Ewa,2012/01/30 13:57:31.000,Medium,us,Org line G3,,PROD97,POLAND
532,Completed-Closed,Ewa,2012/01/30 14:17:14.000,Medium,us,Org line G3,,PROD97,POLAND
1271,Accepted-In Progress,Santosh,2012/03/26 12:03:07.000,Major,in,Org line C,E_8,PROD474,INDIA
1271,Completed-Closed,Santosh,2012/05/09 13:54:38.000,Major,in,Org line C,E_8,PROD474,INDIA
189,Accepted-In Progress,Carolyn,2010/11/24 10:01:08.000,Medium,us,Org line G3,,PROD97,USA
189,Queued-Awaiting Assignment,Carolyn,2010/11/24 10:14:44.000,Medium,us,Org line G3,,PROD97,USA
189,Accepted-In Progress,Santhosh,2010/11/24 12:45:45.000,Medium,us,Org line G3,,PROD97,Sweden
189,Accepted-Assigned,Carolyn,2010/11/24 12:47:40.000,Medium,us,Org line G3,,PROD97,USA
189,Accepted-In Progress,Ewa,2012/01/04 16:51:02.000,Medium,us,Org line G3,,PROD97,POLAND
189,Completed-Closed,Ewa,2012/01/04 16:51:12.000,Medium,us,Org line G3,,PROD97,POLAND
841,Accepted-In Progress,Karin,2012/01/09 07:56:13.000,Major,se,Org line G1,E_6,PROD292,Sweden
841,Completed-Closed,Karin,2012/02/20 08:57:45.000,Major,se,Org line G1,E_6,PROD292,Sweden
2106,Accepted-In Progress,Christer,2012/05/23 13:47:18.000,Major,se,Org line C,C_6,PROD805,Sweden
1767,Accepted-In Progress,Roland,2012/01/23 13:22:40.000,Medium,se,Org line G4,,PROD374,Sweden
1767,Accepted-Assigned,Roland,2012/01/23 13:23:00.000,Medium,se,Org line G4,,PROD374,Sweden
1767,Accepted-In Progress,Roland,2012/01/24 08:47:44.000,Medium,se,Org line G4,,PROD374,Sweden
1767,Completed-Closed,Roland,2012/03/19 21:37:49.000,Medium,se,Org line G4,,PROD374,Sweden
2031,Accepted-In Progress,Pascal,2012/05/14 16:05:22.000,Medium,se,Org line C,C_6,PROD802,Sweden
521,Accepted-In Progress,Mitchell,2011/09/26 14:50:49.000,Medium,se,Org line C,E_1,PROD306,USA
521,Accepted-Assigned,Mitchell,2011/09/26 14:52:27.000,Medium,se,Org line C,E_1,PROD306,USA
521,Completed-Closed,Mitchell,2012/02/29 15:36:55.000,Medium,se,Org line C,E_1,PROD306,USA
116,Accepted-In Progress,Carolyn,2010/06/15 16:37:49.000,Medium,us,Org line G3,,PROD98,USA
116,Queued-Awaiting Assignment,Carolyn,2010/06/15 16:46:08.000,Medium,us,Org line G3,,PROD98,USA
116,Accepted-In Progress,Kannan,2010/06/15 16:50:16.000,Medium,us,Org line G3,,PROD98,Sweden
116,Accepted-Assigned,Carolyn,2010/06/15 16:50:22.000,Medium,us,Org line G3,,PROD98,USA
116,Accepted-In Progress,Kannan,2010/08/27 19:14:48.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
116,Accepted-Assigned,Y,2010/08/27 19:14:57.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
116,Accepted-Wait,Y,2010/09/02 10:36:22.000,Medium,us,Org line A2,A2_2,PROD98,Sweden
116,Queued-Awaiting Assignment,Carolyn,2011/02/09 12:05:52.000,Medium,us,Org line G3,,PROD98,USA
116,Accepted-In Progress,Padmanabha,2011/02/16 11:53:01.000,Medium,us,Org line G3,,PROD98,Sweden
116,Accepted-Assigned,Carolyn,2011/02/16 11:53:25.000,Medium,us,Org line G3,,PROD98,USA
116,Accepted-In Progress,Ewa,2012/02/04 09:20:39.000,Medium,us,Org line G3,,PROD98,POLAND
116,Completed-Closed,Ewa,2012/02/04 10:19:57.000,Medium,us,Org line G3,,PROD98,POLAND
739,Accepted-In Progress,Britt,2011/12/07 05:38:29.000,High,se,Org line A2,A2_1,PROD350,Sweden
739,Queued-Awaiting Assignment,Britt,2011/12/07 05:39:00.000,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-In Progress,Britt,2011/12/12 14:51:36.000,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-Wait,Britt,2011/12/12 14:51:48.000,High,se,Org line A2,A2_1,PROD350,Sweden
739,Accepted-In Progress,Britt,2012/01/19 15:53:52.000,High,se,Org line A2,A2_1,PROD350,Sweden
739,Completed-Closed,Britt,2012/01/19 16:05:09.000,High,se,Org line A2,A2_1,PROD350,Sweden
1941,Accepted-In Progress,Peter,2012/05/02 15:14:31.000,Medium,be,Org line C,E_1,PROD745,Belgium
1941,Queued-Awaiting Assignment,Peter,2012/05/02 15:16:08.000,Medium,be,Org line C,E_1,PROD745,Belgium
1941,Accepted-Assigned,Marie,2012/06/05 11:11:33.000,Medium,be,Org line C,E_1,PROD745,Sweden
248,Accepted-In Progress,Carolyn,2011/02/18 11:21:02.000,Medium,us,Org line G3,,PROD97,USA
248,Queued-Awaiting Assignment,Carolyn,2011/02/18 11:25:40.000,Medium,us,Org line G3,,PROD97,USA
248,Accepted-In Progress,Padmanabha,2011/02/18 11:38:02.000,Medium,us,Org line G3,,PROD97,Sweden
248,Accepted-Assigned,Carolyn,2011/02/18 11:39:05.000,Medium,us,Org line G3,,PROD97,USA
248,Queued-Awaiting Assignment,Hannes,2011/10/14 20:21:36.000,Medium,us,Org line A2,A2_2,PROD97,Sweden
248,Accepted-In Progress,Padmanabha,2011/10/14 20:21:55.000,Medium,us,Org line A2,A2_2,PROD97,Sweden
248,Accepted-Assigned,Hemanth,2011/10/14 20:22:02.000,Medium,us,Org line A2,A2_2,PROD97,Sweden
248,Accepted-Wait,Hemanth,2011/10/21 14:19:58.000,Medium,us,Org line A2,A2_2,PROD97,Sweden
248,Queued-Awaiting Assignment,Carolyn,2011/11/11 11:33:54.000,Medium,us,Org line G3,,PROD97,USA
248,Accepted-In Progress,Ewa,2012/02/06 20:31:31.000,Medium,us,Org line G3,,PROD97,POLAND
248,Completed-Closed,Ewa,2012/02/06 20:34:44.000,Medium,us,Org line G3,,PROD97,POLAND
2293,Accepted-In Progress,Bikshamaiah,2012/06/14 12:45:20.000,High,in,Org line C,E_8,PROD597,Sweden
207,Accepted-In Progress,Abhinav,2010/12/16 11:11:54.000,High,se,Org line A2,A2_4,PROD337,Sweden
207,Accepted-Wait,Abhinav,2010/12/16 11:12:33.000,High,se,Org line A2,A2_4,PROD337,Sweden
207,Completed-Closed,Abhinav,2012/01/06 10:27:49.000,High,se,Org line A2,A2_4,PROD337,Sweden
2258,Accepted-In Progress,Ian,2012/06/12 10:43:36.000,Medium,se,Org line G4,,PROD236,United Kingdom
2258,Accepted-Assigned,Ian,2012/06/14 09:38:57.000,Medium,se,Org line G4,,PROD236,United Kingdom
2258,Queued-Awaiting Assignment,Ing-Marie,2012/06/14 17:18:38.000,Medium,se,Org line G4,,PROD236,Sweden
1463,Accepted-In Progress,Ewa,2012/05/16 17:58:10.000,Medium,us,Org line G3,,PROD96,POLAND
1463,Completed-Closed,Ewa,2012/05/17 16:46:59.000,Medium,us,Org line G3,,PROD96,POLAND
279,Accepted-In Progress,Ian,2011/04/04 12:48:35.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
279,Accepted-Assigned,Ian,2011/04/04 12:49:23.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
279,Accepted-Assigned,Andrew,2011/08/18 14:05:34.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
279,Accepted-In Progress,Andrew,2011/08/19 16:27:15.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
279,Accepted-Wait,Andrew,2011/11/01 14:29:18.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
279,Completed-Closed,Andrew,2012/02/15 12:12:58.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
206,Accepted-In Progress,Tord,2010/12/16 09:28:03.000,Medium,se,Org line G4,,PROD108,Sweden
206,Completed-Closed,Tord,2012/01/24 14:01:49.000,Medium,se,Org line G4,,PROD108,Sweden
1924,Accepted-In Progress,Vesa,2012/04/24 01:05:25.000,Major,se,Org line C,C_6,PROD805,Sweden
1924,Queued-Awaiting Assignment,Vesa,2012/04/24 01:06:50.000,Major,se,Org line C,C_6,PROD805,Sweden
748,Accepted-In Progress,Ewa,2011/12/08 12:59:55.000,Medium,us,Org line G3,,PROD98,POLAND
748,Completed-Closed,Ewa,2012/01/04 16:43:32.000,Medium,us,Org line G3,,PROD98,POLAND
394,Accepted-In Progress,Katarina,2011/07/05 14:33:46.000,Medium,se,Org line G4,,PROD374,Sweden
394,Accepted-Assigned,Katarina,2012/02/15 17:33:28.000,Medium,se,Org line G4,,PROD374,Sweden
394,Completed-Closed,Katarina,2012/05/23 18:00:04.000,Medium,se,Org line G4,,PROD374,Sweden
1597,Accepted-In Progress,Ewa,2012/02/02 21:51:10.000,Medium,us,Org line G3,,PROD98,POLAND
1597,Completed-Closed,Ewa,2012/02/02 21:52:46.000,Medium,us,Org line G3,,PROD98,POLAND
330,Accepted-In Progress,M�rten,2011/05/09 15:23:45.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-In Progress,M�rten,2011/05/09 15:29:28.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-In Progress,M�rten,2011/05/09 15:50:50.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Queued-Awaiting Assignment,M�rten,2011/05/09 15:56:50.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Queued-Awaiting Assignment,Peter,2011/05/09 16:02:06.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-In Progress,Peter,2011/05/11 10:39:36.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-Assigned,Tomas,2011/05/11 10:39:46.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-Wait,Tomas,2011/10/20 14:32:45.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Accepted-Wait,Tomas,2011/10/20 14:58:09.000,Low,se,Org line C,C_6,PROD434,Sweden
330,Completed-Closed,Tomas,2012/01/30 12:35:20.000,Low,se,Org line C,C_6,PROD434,Sweden
1377,Accepted-In Progress,Praveen,2012/04/18 21:54:43.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Praveen,2012/04/18 22:00:28.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Accepted-In Progress,Abhimanyu,2012/04/18 23:21:45.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Prasad,2012/04/18 23:45:24.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Praveen,2012/04/19 08:51:30.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Accepted-In Progress,Arun,2012/04/25 17:54:42.000,High,pl,Org line C,E_10,PROD802,Sweden
1377,Queued-Awaiting Assignment,Martin,2012/04/25 17:58:49.000,High,pl,Org line C,C_6,PROD802,Sweden
1377,Accepted-Assigned,Stephen,2012/05/07 14:13:40.000,High,pl,Org line C,C_6,PROD802,USA
1377,Queued-Awaiting Assignment,Krzysztof,2012/05/07 14:45:40.000,High,pl,Org line A2,A2_2,PROD802,POLAND
1377,Accepted-Assigned,Maciej,2012/05/07 16:26:17.000,High,pl,Org line A2,A2_2,PROD802,POLAND
1377,Accepted-In Progress,Maciej,2012/05/08 10:16:03.000,High,pl,Org line A2,A2_2,PROD802,POLAND
1377,Completed-Closed,Maciej,2012/05/08 10:19:49.000,High,pl,Org line A2,A2_2,PROD802,POLAND
1280,Accepted-In Progress,Claes,2012/03/27 08:18:48.000,Low,se,Org line C,E_9,PROD277,Sweden
1280,Accepted-Wait,Claes,2012/03/27 08:24:17.000,Low,se,Org line C,E_9,PROD277,Sweden
1280,Completed-Closed,Claes,2012/04/17 10:26:36.000,Low,se,Org line C,E_9,PROD277,Sweden
1565,Accepted-In Progress,Ing-Marie,2011/01/18 10:35:34.000,Medium,se,Org line G4,,PROD821,Sweden
1565,Queued-Awaiting Assignment,Ing-Marie,2011/01/18 10:46:33.000,Medium,se,Org line G4,,PROD821,Sweden
63,Accepted-In Progress,Celine,2010/03/30 18:13:33.000,Major,fr,Org line C,C_5,PROD808,France
63,Accepted-In Progress,Celine,2010/03/31 11:41:00.000,Major,fr,Org line C,C_5,PROD808,France
63,Queued-Awaiting Assignment,Celine,2010/03/31 11:43:06.000,Major,fr,Org line C,V3_3,PROD808,France
63,Accepted-In Progress,Celine,2010/03/31 11:43:07.000,Major,fr,Org line C,C_5,PROD808,France
63,Accepted-In Progress,Celine,2010/03/31 11:46:20.000,Major,fr,Org line C,C_5,PROD808,France
63,Accepted-In Progress,Celine,2010/10/07 16:45:29.000,Major,fr,Org line C,V3_3,PROD808,France
63,Completed-Closed,Celine,2012/04/24 18:18:24.000,Major,fr,Org line C,V3_3,PROD808,France
1492,Accepted-In Progress,Tomas,2008/05/07 18:58:51.000,High,cn,Org line A2,A2_2,PROD753,Sweden
1492,Accepted-In Progress,Tomas,2008/10/06 16:44:37.000,High,cn,Org line A2,A2_2,PROD753,Sweden
1492,Accepted-Wait,Tomas,2009/12/02 14:24:34.000,High,cn,Org line A2,A2_2,PROD753,Sweden
1492,Accepted-In Progress,Tomas,2011/09/02 00:27:50.000,High,cn,Org line A2,A2_2,PROD753,Sweden
1492,Accepted-In Progress,Tomas,2011/09/02 00:27:55.000,High,cn,Org line A2,A2_2,PROD753,Sweden
533,Accepted-In Progress,Hineesh,2011/09/30 04:22:34.000,Medium,us,Org line C,E_4,PROD793,INDIA
533,Accepted-Wait,Hineesh,2012/01/05 21:58:23.000,Medium,us,Org line C,E_4,PROD793,INDIA
533,Completed-Closed,Hineesh,2012/04/12 14:37:07.000,Medium,us,Org line C,E_4,PROD793,INDIA
54,Accepted-In Progress,Eva,2010/03/11 10:02:02.000,Medium,se,Org line V2,,PROD451,Sweden
54,Completed-Closed,Eva,2012/03/15 14:27:03.000,Medium,se,Org line V2,,PROD451,Sweden
793,Accepted-In Progress,Henrik,2011/12/19 17:02:25.000,Medium,us,Org line C,E_3,PROD151,Sweden
793,Accepted-Wait,Henrik,2012/01/04 11:26:26.000,Medium,us,Org line C,E_3,PROD151,Sweden
793,Accepted-In Progress,Henrik,2012/02/20 10:32:17.000,Medium,us,Org line C,E_3,PROD151,Sweden
793,Completed-Closed,Henrik,2012/02/20 10:35:33.000,Medium,us,Org line C,E_3,PROD151,Sweden
334,Accepted-In Progress,Harikumar,2011/05/12 11:42:03.000,Medium,in,Org line A2,D_1,PROD611,Sweden
334,Accepted-In Progress,Harikumar,2011/05/16 15:43:50.000,Medium,in,Org line A2,D_1,PROD611,Sweden
334,Accepted-Assigned,Sreehari,2012/03/30 17:15:20.000,Medium,in,Org line A2,D_1,PROD611,INDIA
334,Accepted-In Progress,Sreehari,2012/03/30 17:16:51.000,Medium,in,Org line A2,D_1,PROD611,INDIA
334,Completed-Closed,Sreehari,2012/05/10 17:14:28.000,Medium,in,Org line A2,D_1,PROD611,INDIA
1115,Accepted-In Progress,Grzegorz,2012/02/23 09:07:54.000,Low,pl,Org line A2,A2_2,PROD686,POLAND
1115,Completed-Closed,Grzegorz,2012/02/23 09:34:57.000,Low,pl,Org line A2,A2_2,PROD686,POLAND
1132,Accepted-In Progress,Johan,2012/02/27 12:55:39.000,High,se,Org line C,E_10,PROD802,Sweden
1132,Completed-Closed,Johan,2012/02/27 13:05:54.000,High,se,Org line C,E_10,PROD802,Sweden
1338,Accepted-In Progress,Ewa,2012/04/08 22:25:23.000,Medium,us,Org line G3,,PROD97,POLAND
1338,Completed-Closed,Ewa,2012/04/08 22:26:15.000,Medium,us,Org line G3,,PROD97,POLAND
580,Accepted-In Progress,Stefan,2011/10/19 15:02:57.000,Medium,se,Org line A2,D_1,PROD607,Sweden
580,Completed-Closed,Stefan,2012/02/22 10:50:42.000,Medium,se,Org line A2,D_1,PROD607,Sweden
984,Accepted-In Progress,H�kan,2012/02/02 14:53:09.000,Medium,se,Org line C,E_6,PROD412,Sweden
984,Completed-Closed,H�kan,2012/03/13 08:19:47.000,Medium,se,Org line C,E_6,PROD412,Sweden
1593,Accepted-Assigned,Els,2011/10/05 08:38:35.000,Medium,be,Org line C,C_2,PROD330,Belgium
1593,Accepted-Assigned,Jo,2011/10/05 09:03:00.000,Medium,be,Org line C,C_2,PROD330,Belgium
1593,Accepted-In Progress,Jo,2011/11/08 14:44:51.000,Medium,be,Org line C,C_2,PROD330,Belgium
1593,Completed-Closed,Jo,2012/04/10 17:19:54.000,Medium,be,Org line C,C_2,PROD330,Belgium
875,Accepted-In Progress,Fabrice,2012/01/12 11:16:10.000,Medium,se,Org line C,E_7,PROD673,France
875,Accepted-Wait,Fabrice,2012/02/07 11:40:16.000,Medium,se,Org line C,E_7,PROD673,France
875,Accepted-In Progress,Fabrice,2012/02/15 15:16:52.000,Medium,se,Org line C,E_7,PROD673,France
875,Completed-Closed,Fabrice,2012/02/15 15:51:00.000,Medium,se,Org line C,E_7,PROD673,France
733,Accepted-In Progress,John,2011/12/05 12:35:14.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Queued-Awaiting Assignment,John,2011/12/05 13:02:06.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Queued-Awaiting Assignment,Mica,2011/12/06 08:23:22.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Accepted-In Progress,Mica,2011/12/08 07:48:30.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Queued-Awaiting Assignment,John,2011/12/09 12:59:13.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Accepted-In Progress,John,2011/12/09 13:00:14.000,Low,se,Org line C,C_6,PROD667,Sweden
733,Completed-Closed,John,2012/03/22 08:54:05.000,Low,se,Org line C,C_6,PROD667,Sweden
1479,Accepted-In Progress,�sa,2012/05/25 10:32:26.000,Medium,se,Org line V2,,PROD615,Sweden
1479,Accepted-Assigned,�sa,2012/05/25 10:42:34.000,Medium,se,Org line V2,,PROD615,Sweden
1479,Accepted-In Progress,Maria,2012/05/30 11:16:02.000,Medium,se,Org line V2,,PROD615,Sweden
1479,Completed-Closed,Maria,2012/05/30 11:17:28.000,Medium,se,Org line V2,,PROD615,Sweden
420,Accepted-In Progress,K�re_OLD,2011/07/27 00:10:10.000,High,be,Org line C,E_1,PROD821,Sweden
420,Accepted-Assigned,K�re_OLD,2011/08/11 13:59:08.000,High,be,Org line C,E_1,PROD821,Sweden
420,Accepted-Wait,K�re_OLD,2011/08/19 11:17:19.000,High,be,Org line C,E_1,PROD821,Sweden
420,Accepted-Wait,K�re_OLD,2011/09/02 15:50:00.000,High,be,Org line C,E_1,PROD821,Sweden
420,Accepted-Assigned,Jakob,2011/09/02 15:50:16.000,High,be,Org line C,E_1,PROD821,Sweden
420,Accepted-In Progress,Jakob,2011/12/14 16:02:37.000,High,be,Org line C,E_1,PROD821,Sweden
420,Completed-Closed,Jakob,2012/02/07 13:10:40.000,High,be,Org line C,E_1,PROD821,Sweden
392,Accepted-In Progress,Pranesh,2011/07/02 00:15:10.000,High,br,Org line C,E_8,PROD473,INDIA
392,Queued-Awaiting Assignment,Pranesh,2011/07/02 00:18:22.000,High,br,Org line C,E_8,PROD473,INDIA
392,Accepted-Assigned,Ricardo,2011/07/04 07:29:46.000,High,br,Org line C,E_8,PROD473,Brazil
392,Accepted-In Progress,Thiago,2012/01/25 19:46:19.000,High,br,Org line B,E_6,PROD473,Brazil
392,Completed-Closed,Thiago,2012/01/25 19:48:24.000,High,br,Org line B,E_6,PROD473,Brazil
144,Accepted-In Progress,Carolyn,2010/09/01 12:17:52.000,Medium,us,Org line G3,,PROD98,USA
144,Queued-Awaiting Assignment,Carolyn,2010/09/01 12:22:26.000,Medium,us,Org line G3,,PROD98,USA
144,Accepted-In Progress,Kannan,2010/09/01 13:29:56.000,Medium,us,Org line G3,,PROD98,Sweden
144,Accepted-Assigned,Carolyn,2010/09/01 13:30:04.000,Medium,us,Org line G3,,PROD98,USA
144,Accepted-In Progress,Ewa,2012/01/31 09:01:21.000,Medium,us,Org line G3,,PROD98,POLAND
144,Completed-Closed,Ewa,2012/01/31 09:02:46.000,Medium,us,Org line G3,,PROD98,POLAND
1389,Accepted-In Progress,Shin,2012/04/23 09:29:47.000,Major,jp,Org line C,,PROD348,Japan
1389,Completed-Closed,Shin,2012/04/25 11:20:11.000,Major,jp,Org line C,,PROD348,Japan
1300,Accepted-In Progress,Pascal,2012/03/30 14:30:47.000,Low,se,Org line C,C_6,PROD802,Sweden
1300,Completed-Closed,Pascal,2012/03/30 14:37:12.000,Low,se,Org line C,C_6,PROD802,Sweden
2127,Accepted-In Progress,Pankaj,2012/05/24 15:59:07.000,Medium,in,Org line C,E_10,PROD802,Sweden
2127,Accepted-Wait,Pankaj,2012/05/28 10:02:06.000,Medium,in,Org line C,E_10,PROD802,Sweden
2127,Accepted-In Progress,Pankaj,2012/06/05 13:21:29.000,Medium,in,Org line C,E_10,PROD802,Sweden
2127,Accepted-Wait,Pankaj,2012/06/11 09:17:57.000,Medium,in,Org line C,E_10,PROD802,Sweden
406,Accepted-In Progress,Carolyn,2011/07/12 21:58:20.000,Low,us,Org line G3,,PROD96,USA
406,Queued-Awaiting Assignment,Carolyn,2011/07/12 21:59:15.000,Low,us,Org line G3,,PROD96,USA
406,Accepted-In Progress,Padmanabha,2011/07/13 03:59:15.000,Low,us,Org line G3,,PROD96,Sweden
406,Accepted-Assigned,Carolyn,2011/07/13 04:00:29.000,Low,us,Org line G3,,PROD96,USA
406,Accepted-In Progress,Ewa,2012/01/18 10:42:57.000,Low,us,Org line G3,,PROD96,POLAND
406,Completed-Closed,Ewa,2012/01/18 10:43:34.000,Low,us,Org line G3,,PROD96,POLAND
1093,Accepted-In Progress,Ulrika,2012/02/17 17:51:32.000,Major,us,Org line A2,A2_3,PROD214,Sweden
1093,Queued-Awaiting Assignment,Ulrika,2012/02/17 17:56:15.000,Major,us,Org line A2,A2_3,PROD214,Sweden
1093,Accepted-In Progress,Kymaria,2012/03/23 14:46:14.000,Major,us,Org line C,V3_3,PROD214,USA
1093,Completed-Closed,Kymaria,2012/03/23 14:52:53.000,Major,us,Org line C,V3_3,PROD214,USA
1526,Accepted-In Progress,Ewa,2011/12/30 11:09:26.000,Medium,us,Org line G3,,PROD98,POLAND
1526,Completed-Closed,Ewa,2012/01/30 12:31:24.000,Medium,us,Org line G3,,PROD98,POLAND
1221,Accepted-In Progress,Hineesh,2012/03/13 19:07:43.000,High,us,Org line C,E_4,PROD793,INDIA
1221,Accepted-Wait,Hineesh,2012/03/13 21:32:35.000,High,us,Org line C,E_4,PROD793,INDIA
1221,Completed-Closed,Hineesh,2012/03/13 21:33:09.000,High,us,Org line C,E_4,PROD793,INDIA
1221,Accepted-In Progress,Hineesh,2012/03/28 13:23:16.000,High,us,Org line C,E_4,PROD793,INDIA
1221,Completed-Closed,Hineesh,2012/03/28 13:40:14.000,High,us,Org line C,E_4,PROD793,INDIA
1502,Queued-Awaiting Assignment,Tomas,2010/08/25 11:04:56.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
1502,Accepted-In Progress,Tomas,2011/09/03 07:49:00.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
1502,Accepted-Assigned,Niklas,2011/11/14 16:10:03.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
1502,Accepted-Wait,Niklas,2012/01/12 09:23:04.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
2101,Accepted-In Progress,Dusan,2012/05/22 19:11:09.000,Major,se,Org line A2,A2_3,PROD617,Sweden
910,Accepted-In Progress,Mahesh,2012/01/17 17:26:02.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Queued-Awaiting Assignment,Mahesh,2012/01/19 14:04:39.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-In Progress,Karrthik,2012/02/29 12:03:46.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Wait,Karrthik,2012/02/29 13:48:49.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Assigned,Karrthik,2012/02/29 14:41:18.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Queued-Awaiting Assignment,Mahesh,2012/02/29 14:41:49.000,Major,in,Org line C,E_8,PROD474,INDIA
910,Accepted-Assigned,Hans,2012/03/29 09:34:23.000,Major,in,Org line C,E_8,PROD474,Sweden
910,Accepted-In Progress,Hans,2012/03/29 09:54:00.000,Major,in,Org line C,E_8,PROD474,Sweden
910,Completed-Closed,Hans,2012/03/29 09:54:07.000,Major,in,Org line C,E_8,PROD474,Sweden
666,Accepted-In Progress,Bruno,2011/11/14 14:38:06.000,High,se,Org line C,E_6,PROD412,France
666,Accepted-In Progress,Bruno,2011/11/14 14:38:49.000,High,se,Org line C,E_6,PROD412,France
666,Queued-Awaiting Assignment,Viktoria,2011/11/17 13:32:14.000,High,se,Org line G4,,PROD412,Sweden
666,Accepted-In Progress,Helene,2011/12/13 10:08:38.000,High,se,Org line G4,,PROD412,Sweden
666,Completed-Closed,Helene,2012/03/06 14:55:15.000,High,se,Org line G4,,PROD412,Sweden
2268,Accepted-Wait,Alan,2012/06/12 16:00:03.000,High,gb,Org line A2,A2_1,PROD236,United Kingdom
376,Accepted-In Progress,Peter,2011/06/22 11:34:30.000,Medium,se,Org line G4,,PROD286,Sweden
