case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5,Att6
302,Accepted-Assigned,Carolyn,2011/04/29 13:44:49.000,Medium,us,Org line G3,,PROD97,USA
302,Accepted-In Progress,Ewa,2012/02/06 21:54:11.000,Medium,us,Org line G3,,PROD97,POLAND
302,Completed-Closed,Ewa,2012/02/06 22:07:41.000,Medium,us,Org line G3,,PROD97,POLAND
1877,Accepted-In Progress,-,2012/03/19 11:15:44.000,Medium,in,Org line C,E_7,PROD473,INDIA
1877,Queued-Awaiting Assignment,-,2012/03/19 11:17:15.000,Medium,in,Org line C,E_7,PROD473,INDIA
1877,Accepted-In Progress,-,2012/03/19 11:38:10.000,Medium,in,Org line C,E_7,PROD473,INDIA
1877,Queued-Awaiting Assignment,-,2012/03/29 13:11:40.000,Medium,in,Org line C,E_7,PROD473,INDIA
1877,Accepted-In Progress,-,2012/03/30 09:40:45.000,Medium,in,Org line C,E_7,PROD473,INDIA
1877,Queued-Awaiting Assignment,Stefan,2012/04/04 15:15:56.000,Medium,in,Org line C,,PROD473,Sweden
1877,Accepted-In Progress,Stefan,2012/04/05 17:46:00.000,Medium,in,Org line C,E_7,PROD473,Sweden
1877,Accepted-In Progress,Stefan,2012/04/05 17:46:11.000,Medium,in,Org line C,E_7,PROD473,Sweden
1877,Completed-Closed,Stefan,2012/04/05 17:47:48.000,Medium,in,Org line C,E_7,PROD473,Sweden
323,Accepted-In Progress,Arun,2011/05/04 11:53:03.000,Medium,se,Org line A2,A2_4,PROD67,INDIA
323,Queued-Awaiting Assignment,Arun,2011/05/18 15:42:40.000,Medium,se,Org line A2,A2_4,PROD67,INDIA
323,Accepted-In Progress,Emma,2011/05/25 11:02:52.000,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Wait,Emma,2011/05/25 11:03:17.000,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Assigned,Pernilla,2011/11/23 12:57:40.000,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Accepted-Wait,Pernilla,2011/11/23 14:14:56.000,Medium,se,Org line A2,A2_4,PROD67,Sweden
323,Completed-Closed,Pernilla,2012/01/11 14:34:26.000,Medium,se,Org line A2,A2_4,PROD67,Sweden
896,Accepted-In Progress,Tomas,2012/01/16 13:22:39.000,Medium,se,Org line C,C_6,PROD650,Sweden
896,Accepted-In Progress,Tomas,2012/01/16 13:26:41.000,Medium,se,Org line C,C_6,PROD650,Sweden
896,Queued-Awaiting Assignment,Emil,2012/01/30 14:17:03.000,Medium,se,Org line C,C_7,PROD650,Sweden
896,Accepted-Assigned,Lars-Olof,2012/05/16 10:27:02.000,Medium,se,Org line C,C_7,PROD650,Sweden
896,Accepted-In Progress,Lars-Olof,2012/05/31 15:44:28.000,Medium,se,Org line C,C_7,PROD650,Sweden
896,Completed-Closed,Lars-Olof,2012/05/31 15:48:28.000,Medium,se,Org line C,C_7,PROD650,Sweden
1728,Accepted-In Progress,-,2011/12/22 17:18:37.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,-,2011/12/22 17:21:45.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-Assigned,Rajkishore,2011/12/26 16:36:48.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,Rajkishore,2011/12/27 11:05:29.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-Wait,Rajkishore,2012/01/17 21:43:17.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Accepted-In Progress,Rajkishore,2012/04/03 22:11:09.000,Low,in,Org line C,E_7,PROD424,INDIA
1728,Completed-Closed,Rajkishore,2012/05/08 03:29:27.000,Low,in,Org line C,E_7,PROD424,INDIA
1878,Queued-Awaiting Assignment,Mohsin,2012/03/30 09:55:19.000,Medium,in,Org line C,E_5,PROD327,INDIA
1878,Accepted-In Progress,Mohsin,2012/04/02 10:11:03.000,Medium,in,Org line C,E_5,PROD327,INDIA
1878,Completed-Closed,Mohsin,2012/04/02 10:12:02.000,Medium,in,Org line C,E_5,PROD327,INDIA
956,Accepted-In Progress,Sridhar,2012/01/27 10:07:39.000,Medium,in,Org line A2,D_1,PROD611,Sweden
956,Accepted-In Progress,Sridhar,2012/03/28 14:11:03.000,Medium,in,Org line A2,D_1,PROD611,Sweden
956,Completed-Closed,Sridhar,2012/03/28 14:15:07.000,Medium,in,Org line A2,D_1,PROD611,Sweden
626,Queued-Awaiting Assignment,Robert,2011/11/01 16:12:37.000,High,us,Org line C,E_4,PROD793,USA
626,Accepted-Assigned,Joshua,2011/11/07 08:23:28.000,High,us,Org line C,E_4,PROD793,USA
626,Accepted-In Progress,Robert,2012/01/06 18:54:50.000,High,us,Org line C,E_4,PROD793,USA
626,Completed-Closed,Robert,2012/01/06 18:56:19.000,High,us,Org line C,E_4,PROD793,USA
101,Accepted-In Progress,Sumesh,2010/05/25 12:42:48.000,Medium,se,Org line C,E_10,PROD698,0
101,Accepted-Wait,Sumesh,2010/05/25 12:49:29.000,Medium,se,Org line C,E_10,PROD698,0
101,Accepted-In Progress,Sumesh,2011/06/29 16:13:19.000,Medium,se,Org line C,E_10,PROD698,0
101,Queued-Awaiting Assignment,Prasad,2011/11/23 12:47:29.000,Medium,se,Org line C,E_10,PROD698,Sweden
101,Accepted-In Progress,Manoj,2011/11/23 12:49:06.000,Medium,se,Org line C,E_10,PROD698,Sweden
101,Queued-Awaiting Assignment,David,2011/11/23 12:55:00.000,Medium,se,Org line C,C_6,PROD698,Sweden
101,Accepted-In Progress,Markus,2011/11/29 14:18:56.000,Medium,se,Org line C,C_6,PROD698,Sweden
101,Completed-Closed,Markus,2012/03/23 13:57:17.000,Medium,se,Org line C,C_6,PROD698,Sweden
2264,Accepted-In Progress,Andreas,2012/06/12 14:04:59.000,Medium,se,Org line C,C_6,PROD802,Sweden
2270,Accepted-In Progress,Peter,2012/06/12 15:12:56.000,Medium,be,Org line C,E_1,PROD745,Belgium
2270,Queued-Awaiting Assignment,Peter,2012/06/12 15:15:39.000,Medium,be,Org line C,E_1,PROD745,Belgium
782,Accepted-In Progress,Mica,2011/12/16 09:13:45.000,Medium,se,Org line C,C_6,PROD663,Sweden
782,Queued-Awaiting Assignment,Mica,2011/12/16 09:17:50.000,Medium,se,Org line C,C_6,PROD663,Sweden
782,Accepted-In Progress,Mica,2011/12/16 09:20:27.000,Medium,se,Org line C,C_6,PROD663,Sweden
782,Completed-Closed,Mica,2012/03/12 13:00:12.000,Medium,se,Org line C,C_6,PROD663,Sweden
280,Accepted-In Progress,Stephane,2011/04/04 12:41:59.000,Medium,fr,Org line A2,A2_4,PROD222,France
280,Queued-Awaiting Assignment,Stephane,2011/04/04 12:57:11.000,Medium,fr,Org line A2,A2_4,PROD222,France
280,Accepted-In Progress,Stephane,2012/04/24 09:44:35.000,Medium,fr,Org line A2,A2_4,PROD222,France
280,Completed-Closed,Stephane,2012/04/24 09:46:08.000,Medium,fr,Org line A2,A2_4,PROD222,France
1792,Accepted-In Progress,Ann-Charlotte,2012/02/08 14:43:39.000,Low,se,Org line A2,A2_3,PROD368,Sweden
1792,Completed-Closed,Ann-Charlotte,2012/03/14 12:44:52.000,Low,se,Org line A2,A2_3,PROD368,Sweden
1520,Accepted-In Progress,Sumesh,2010/05/25 12:42:48.000,Medium,se,Org line C,E_10,PROD698,0
1520,Accepted-Wait,Sumesh,2010/05/25 12:49:29.000,Medium,se,Org line C,E_10,PROD698,0
1520,Accepted-In Progress,Sumesh,2011/06/29 16:13:19.000,Medium,se,Org line C,E_10,PROD698,0
1520,Queued-Awaiting Assignment,Prasad,2011/11/23 12:47:29.000,Medium,se,Org line C,E_10,PROD698,Sweden
845,Accepted-In Progress,Jitender,2012/01/09 10:19:06.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/09 10:21:20.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/09 11:44:21.000,High,in,Org line C,E_10,PROD494,Sweden
845,Queued-Awaiting Assignment,Prasad,2012/01/09 11:45:27.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/09 11:45:51.000,High,in,Org line C,E_10,PROD494,Sweden
845,Queued-Awaiting Assignment,Prasad,2012/01/09 11:46:05.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/09 11:46:41.000,High,in,Org line C,E_10,PROD494,Sweden
845,Completed-Closed,Jitender,2012/01/09 12:59:51.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/24 14:00:13.000,High,in,Org line C,E_10,PROD494,Sweden
845,Queued-Awaiting Assignment,Prasad,2012/01/24 14:05:59.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/24 14:06:00.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/01/24 14:07:11.000,High,in,Org line C,E_10,PROD494,Sweden
845,Completed-Closed,Jitender,2012/01/24 14:23:47.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/02/09 10:00:51.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-Assigned,Prasad,2012/02/09 10:01:34.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/02/09 10:01:40.000,High,in,Org line C,E_10,PROD494,Sweden
845,Completed-Closed,Jitender,2012/02/09 10:14:43.000,High,in,Org line C,E_10,PROD494,Sweden
845,Accepted-In Progress,Jitender,2012/02/09 11:35:52.000,High,in,Org line C,E_10,PROD494,Sweden
845,Completed-Closed,Jitender,2012/02/09 11:37:52.000,High,in,Org line C,E_10,PROD494,Sweden
438,Accepted-In Progress,Peter,2011/08/11 09:59:12.000,Low,se,Org line G4,,PROD286,Sweden
438,Completed-Closed,Peter,2012/01/04 15:40:46.000,Low,se,Org line G4,,PROD286,Sweden
1656,Accepted-In Progress,Nicolas,2011/10/18 16:37:21.000,High,fr,Org line C,C_6,PROD804,France
1656,Completed-Closed,Nicolas,2012/03/30 12:43:20.000,High,fr,Org line C,C_6,PROD804,France
142,Accepted-In Progress,Carolyn,2010/08/20 16:36:29.000,Medium,us,Org line G3,,PROD97,USA
142,Queued-Awaiting Assignment,Carolyn,2010/08/20 16:39:43.000,Medium,us,Org line G3,,PROD97,USA
142,Accepted-In Progress,Kannan,2010/08/20 16:58:15.000,Medium,us,Org line G3,,PROD97,Sweden
142,Accepted-Assigned,Carolyn,2010/08/20 16:58:21.000,Medium,us,Org line G3,,PROD97,USA
142,Accepted-In Progress,Ewa,2012/02/04 10:49:16.000,Medium,us,Org line G3,,PROD97,POLAND
142,Completed-Closed,Ewa,2012/02/04 10:50:25.000,Medium,us,Org line G3,,PROD97,POLAND
1674,Accepted-In Progress,Praveen,2011/11/06 09:00:41.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Queued-Awaiting Assignment,Praveen,2011/11/06 09:10:10.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Accepted-In Progress,Sameer,2011/11/07 08:35:18.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Queued-Awaiting Assignment,Martin,2011/11/07 08:38:14.000,High,se,Org line C,C_6,PROD802,Sweden
1674,Queued-Awaiting Assignment,Daniel,2011/11/07 11:47:27.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Accepted-Assigned,Daniel,2011/11/09 12:08:35.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Queued-Awaiting Assignment,Praveen,2011/12/07 13:27:34.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Accepted-In Progress,Arun,2011/12/07 13:29:22.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Accepted-Assigned,Partha,2011/12/07 13:29:55.000,High,se,Org line C,E_10,PROD802,Sweden
1674,Queued-Awaiting Assignment,Martin,2011/12/07 13:50:32.000,High,se,Org line C,C_6,PROD802,Sweden
449,Accepted-In Progress,Praveen,2011/08/23 06:23:57.000,High,se,Org line C,E_10,PROD802,Sweden
449,Queued-Awaiting Assignment,Praveen,2011/08/23 06:29:58.000,High,se,Org line C,E_10,PROD802,Sweden
449,Accepted-In Progress,Abhishek,2011/08/23 08:51:57.000,High,se,Org line C,E_10,PROD802,Sweden
449,Queued-Awaiting Assignment,Martin,2011/08/23 08:53:33.000,High,se,Org line C,C_6,PROD802,Sweden
449,Accepted-In Progress,Steve,2011/08/23 11:17:21.000,High,se,Org line C,C_6,PROD802,Sweden
449,Accepted-Wait,Steve,2011/08/23 14:19:04.000,High,se,Org line C,C_6,PROD802,Sweden
449,Accepted-In Progress,Per,2011/12/15 13:51:36.000,High,se,Org line C,E_6,PROD802,Sweden
449,Accepted-In Progress,Mikael,2011/12/15 17:13:32.000,High,se,Org line C,V3_3,PROD802,Sweden
449,Accepted-In Progress,Hans,2011/12/15 18:57:19.000,High,se,Org line A2,A2_2,PROD802,Sweden
449,Accepted-In Progress,Hans,2011/12/16 10:20:19.000,High,se,Org line C,E_6,PROD802,Sweden
449,Accepted-In Progress,Jacob,2011/12/16 10:20:20.000,High,se,Org line C,E_6,PROD802,Sweden
449,Queued-Awaiting Assignment,Mikael,2011/12/16 10:22:44.000,High,se,Org line C,V3_3,PROD802,Sweden
449,Accepted-In Progress,Jacob,2011/12/16 10:59:48.000,High,se,Org line C,V3_3,PROD802,Sweden
449,Accepted-Wait,Jacob,2012/02/07 16:19:02.000,High,se,Org line C,V3_3,PROD802,Sweden
449,Completed-Closed,Jacob,2012/05/24 17:16:25.000,High,se,Org line C,V3_3,PROD802,Sweden
736,Accepted-In Progress,Rickard,2011/12/06 07:51:12.000,Medium,se,Org line G4,,PROD374,Sweden
736,Completed-Closed,Rickard,2012/02/08 14:12:13.000,Medium,se,Org line G4,,PROD374,Sweden
2131,Accepted-In Progress,Marc,2012/05/24 15:53:02.000,Medium,be,Org line A2,A2_4,PROD41,Belgium
2131,Queued-Awaiting Assignment,Marc,2012/05/24 15:55:45.000,Medium,be,Org line A2,A2_4,PROD41,Belgium
2131,Accepted-In Progress,Marc,2012/05/30 18:16:10.000,Medium,be,Org line A2,A2_4,PROD41,Belgium
1801,Accepted-In Progress,Peter,2012/02/13 08:03:37.000,High,se,Org line C,E_7,PROD673,Sweden
1801,Completed-Closed,Peter,2012/04/01 17:50:09.000,High,se,Org line C,E_7,PROD673,Sweden
2223,Accepted-In Progress,Ian,2012/06/05 14:12:32.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
2223,Accepted-Assigned,Ian,2012/06/05 16:57:00.000,Medium,gb,Org line A2,A2_1,PROD236,United Kingdom
605,Accepted-In Progress,Gustav,2011/10/26 17:28:06.000,Medium,se,Org line G4,,PROD412,Sweden
605,Accepted-In Progress,Gustav,2011/11/01 09:25:19.000,Medium,se,Org line G4,,PROD412,Sweden
605,Accepted-Assigned,Jonas,2011/11/01 09:26:11.000,Medium,se,Org line G4,,PROD412,Sweden
605,Accepted-In Progress,Marco,2012/03/23 10:49:00.000,Medium,se,Org line G4,,PROD412,Sweden
605,Completed-Closed,Marco,2012/03/23 10:51:13.000,Medium,se,Org line G4,,PROD412,Sweden
563,Accepted-In Progress,Kristina,2011/10/12 11:57:59.000,High,se,Org line A2,A2_3,PROD290,Sweden
563,Accepted-In Progress,Kristina,2011/10/12 15:02:07.000,High,se,Org line A2,A2_3,PROD290,Sweden
563,Completed-Closed,Kristina,2012/03/27 14:29:37.000,High,se,Org line A2,A2_3,PROD290,Sweden
1455,Accepted-In Progress,�sa,2012/05/15 15:47:11.000,Major,se,Org line A2,D_1,PROD617,Sweden
1455,Completed-Closed,�sa,2012/05/31 14:34:39.000,Major,se,Org line A2,D_1,PROD617,Sweden
1977,Accepted-In Progress,Vesa,2012/05/08 11:08:10.000,High,se,Org line C,C_6,PROD805,Sweden
1009,Accepted-In Progress,Mahesh,2012/02/07 15:03:08.000,Major,in,Org line C,E_8,PROD597,INDIA
1009,Queued-Awaiting Assignment,Mahesh,2012/02/17 12:16:04.000,Major,in,Org line C,E_8,PROD597,INDIA
1009,Accepted-In Progress,Pavan,2012/02/27 11:35:59.000,Major,in,Org line C,E_8,PROD597,INDIA
1009,Accepted-Assigned,John,2012/02/27 11:36:30.000,Major,in,Org line C,E_8,PROD597,Sweden
1009,Accepted-In Progress,John,2012/03/06 11:00:41.000,Major,in,Org line C,E_8,PROD597,Sweden
1009,Completed-Closed,John,2012/03/06 11:01:05.000,Major,in,Org line C,E_8,PROD597,Sweden
1009,Accepted-In Progress,John,2012/03/08 14:42:17.000,Major,in,Org line C,E_8,PROD597,Sweden
1009,Queued-Awaiting Assignment,Rajesh Kumar,2012/03/08 14:51:56.000,Major,in,Org line C,E_7,PROD597,INDIA
1009,Accepted-In Progress,Rajesh Kumar,2012/03/15 12:38:48.000,Major,in,Org line C,E_7,PROD597,INDIA
1009,Completed-Closed,Rajesh Kumar,2012/03/15 12:39:42.000,Major,in,Org line C,E_7,PROD597,INDIA
1009,Accepted-In Progress,Rajesh Kumar,2012/03/15 14:01:24.000,Major,in,Org line C,E_7,PROD597,INDIA
1009,Completed-Closed,Rajesh Kumar,2012/03/15 14:05:26.000,Major,in,Org line C,E_7,PROD597,INDIA
1740,Accepted-In Progress,Ewa,2012/01/09 11:55:12.000,Medium,us,Org line G3,,PROD98,POLAND
1740,Completed-Closed,Ewa,2012/01/09 11:55:57.000,Medium,us,Org line G3,,PROD98,POLAND
690,Accepted-In Progress,Bjarne,2011/11/23 07:06:12.000,Medium,us,Org line C,E_4,PROD794,Sweden
690,Completed-Closed,Bjarne,2012/03/20 13:47:33.000,Medium,us,Org line C,E_4,PROD794,Sweden
1949,Accepted-In Progress,Sameer,2012/05/03 09:32:43.000,Low,in,Org line C,E_4,PROD436,INDIA
1949,Accepted-Wait,Sameer,2012/05/09 14:34:20.000,Low,in,Org line C,E_4,PROD436,INDIA
771,Accepted-In Progress,Lisbeth,2011/12/14 11:27:37.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Accepted-Wait,Lisbeth,2011/12/14 11:27:55.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Accepted-In Progress,Lisbeth,2011/12/15 13:17:55.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Accepted-Wait,Lisbeth,2011/12/21 13:10:20.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Accepted-In Progress,Lisbeth,2012/01/09 11:37:01.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Accepted-Wait,Lisbeth,2012/01/09 17:11:01.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
771,Completed-Closed,Lisbeth,2012/03/05 16:30:19.000,Medium,se,Org line A2,A2_5,PROD320,Sweden
2227,Accepted-In Progress,Ryou,2012/06/06 06:51:21.000,Major,jp,Org line C,V3_2,PROD214,Japan
456,Accepted-In Progress,Carolyn,2011/08/25 11:29:56.000,Medium,us,Org line G3,,PROD97,USA
456,Queued-Awaiting Assignment,Carolyn,2011/08/25 11:57:27.000,Medium,us,Org line G3,,PROD97,USA
456,Accepted-In Progress,Kannan,2011/08/25 16:56:52.000,Medium,us,Org line G3,,PROD97,Sweden
456,Accepted-Assigned,Carolyn,2011/08/25 16:57:00.000,Medium,us,Org line G3,,PROD97,USA
456,Accepted-In Progress,Ewa,2012/02/06 20:58:18.000,Medium,us,Org line G3,,PROD97,POLAND
456,Completed-Closed,Ewa,2012/02/06 20:59:21.000,Medium,us,Org line G3,,PROD97,POLAND
1251,Accepted-In Progress,Adriano,2012/03/19 19:39:17.000,Low,in,Org line C,E_4,PROD279,Brazil
1251,Completed-Closed,Adriano,2012/03/28 18:26:13.000,Low,in,Org line C,E_4,PROD279,Brazil
482,Accepted-In Progress,Tomas,2011/09/06 13:00:37.000,Low,se,Org line C,C_4,PROD474,Sweden
482,Accepted-In Progress,Tomas,2011/09/06 16:30:11.000,Low,se,Org line C,C_4,PROD474,Sweden
482,Completed-Closed,Tomas,2012/02/13 21:52:38.000,Low,se,Org line C,C_4,PROD474,Sweden
1999,Accepted-In Progress,Sameer,2012/05/10 03:23:06.000,Medium,in,Org line C,E_10,PROD802,Sweden
1999,Accepted-Wait,Sameer,2012/05/10 03:24:43.000,Medium,in,Org line C,E_10,PROD802,Sweden
73,Accepted-In Progress,Jerker,2010/04/13 14:50:15.000,Medium,se,Org line G4,,PROD368,Sweden
73,Accepted-In Progress,Jerker,2010/04/19 16:59:58.000,Medium,se,Org line G4,,PROD368,Sweden
73,Accepted-In Progress,Fredrik,2010/04/19 17:00:10.000,Medium,se,Org line G4,,PROD368,Sweden
73,Accepted-Wait,Fredrik,2010/08/10 16:22:31.000,Medium,se,Org line G4,,PROD368,Sweden
73,Accepted-Assigned,Ingemar,2011/06/27 12:21:34.000,Medium,se,Org line A2,A2_3,PROD368,Sweden
73,Accepted-Wait,Fredrik,2011/06/27 12:28:17.000,Medium,se,Org line A2,A2_3,PROD368,Sweden
73,Completed-Closed,Fredrik,2012/01/12 13:25:45.000,Medium,se,Org line A2,A2_3,PROD368,Sweden
322,Accepted-In Progress,Carolyn,2011/05/03 17:14:07.000,Medium,us,Org line G3,,PROD98,USA
322,Queued-Awaiting Assignment,Carolyn,2011/05/03 17:16:39.000,Medium,us,Org line G3,,PROD98,USA
322,Accepted-In Progress,Padmanabha,2011/05/04 06:46:05.000,Medium,us,Org line G3,,PROD98,Sweden
322,Accepted-Assigned,Carolyn,2011/05/04 06:46:17.000,Medium,us,Org line G3,,PROD98,USA
322,Accepted-In Progress,Ewa,2012/02/06 21:35:55.000,Medium,us,Org line G3,,PROD98,POLAND
322,Completed-Closed,Ewa,2012/02/06 21:37:18.000,Medium,us,Org line G3,,PROD98,POLAND
465,Accepted-In Progress,Carolyn,2011/08/30 17:02:47.000,Medium,us,Org line G3,,PROD96,USA
465,Queued-Awaiting Assignment,Carolyn,2011/08/30 17:06:37.000,Medium,us,Org line G3,,PROD96,USA
465,Accepted-In Progress,Padmanabha,2011/08/31 05:17:34.000,Medium,us,Org line G3,,PROD96,Sweden
465,Accepted-Assigned,Carolyn,2011/08/31 05:17:43.000,Medium,us,Org line G3,,PROD96,USA
465,Accepted-In Progress,Ewa,2012/02/06 17:10:21.000,Medium,us,Org line G3,,PROD96,POLAND
465,Completed-Closed,Ewa,2012/02/06 21:38:59.000,Medium,us,Org line G3,,PROD96,POLAND
969,Accepted-In Progress,Bruno,2012/01/30 19:53:15.000,High,br,Org line B,C_6,PROD807,Brazil
969,Completed-Closed,Bruno,2012/03/14 15:21:35.000,High,br,Org line B,C_6,PROD807,Brazil
229,Accepted-In Progress,Carolyn,2011/01/21 11:44:13.000,Medium,us,Org line G3,,PROD96,USA
229,Queued-Awaiting Assignment,Carolyn,2011/01/21 11:49:53.000,Medium,us,Org line G3,,PROD96,USA
229,Accepted-In Progress,Padmanabha,2011/01/21 12:00:03.000,Medium,us,Org line G3,,PROD96,Sweden
229,Accepted-Assigned,Carolyn,2011/01/21 12:03:23.000,Medium,us,Org line G3,,PROD96,USA
229,Accepted-In Progress,Ewa,2012/02/03 17:52:12.000,Medium,us,Org line G3,,PROD96,POLAND
229,Completed-Closed,Ewa,2012/02/03 18:54:14.000,Medium,us,Org line G3,,PROD96,POLAND
1890,Accepted-In Progress,Peter,2012/03/29 11:00:19.000,High,be,Org line C,E_1,PROD597,Belgium
1890,Queued-Awaiting Assignment,Peter,2012/03/29 11:09:15.000,High,be,Org line C,E_1,PROD597,Belgium
173,Accepted-In Progress,Tomas,2010/10/26 09:14:34.000,High,cn,Org line A2,A2_2,PROD753,Sweden
173,Completed-Closed,Tomas,2012/05/29 10:24:46.000,High,cn,Org line A2,A2_2,PROD753,Sweden
295,Accepted-In Progress,Nigel,2011/04/11 21:53:58.000,Medium,gb,Org line C,C_3,PROD793,United Kingdom
295,Queued-Awaiting Assignment,Nigel,2011/04/14 17:44:52.000,Medium,gb,Org line C,C_3,PROD793,United Kingdom
295,Accepted-In Progress,Nigel,2012/02/15 11:58:47.000,Medium,gb,Org line C,C_3,PROD793,United Kingdom
295,Completed-Closed,Nigel,2012/02/15 12:01:31.000,Medium,gb,Org line C,C_3,PROD793,United Kingdom
860,Accepted-In Progress,Daniel Alf,2012/01/10 10:28:32.000,Low,us,Org line A2,A2_4,PROD546,Sweden
860,Completed-Closed,Daniel Alf,2012/01/20 10:10:31.000,Low,us,Org line A2,A2_4,PROD546,Sweden
1317,Accepted-In Progress,Rickard,2012/04/03 12:24:46.000,Low,se,Org line G4,,PROD374,Sweden
1317,Completed-Closed,Rickard,2012/05/04 13:46:53.000,Low,se,Org line G4,,PROD374,Sweden
1313,Accepted-In Progress,Robert,2012/04/02 19:18:47.000,Low,in,Org line C,E_4,PROD802,USA
1313,Accepted-In Progress,Robert,2012/04/02 19:19:30.000,Low,in,Org line C,E_4,PROD802,USA
1313,Queued-Awaiting Assignment,Robert,2012/04/03 13:41:51.000,Low,in,Org line C,E_4,PROD802,USA
1313,Queued-Awaiting Assignment,Prasad,2012/04/04 17:03:53.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Accepted-In Progress,Umar,2012/04/04 17:13:00.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Queued-Awaiting Assignment,Robert,2012/04/10 13:43:12.000,Low,in,Org line C,E_4,PROD802,USA
1313,Accepted-Assigned,Hineesh,2012/04/16 12:50:45.000,Low,in,Org line C,E_4,PROD802,INDIA
1313,Queued-Awaiting Assignment,Prasad,2012/04/17 23:37:25.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Accepted-In Progress,Jitender,2012/04/18 08:32:42.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Accepted-In Progress,Umar,2012/04/18 10:20:11.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Accepted-In Progress,Jitender,2012/05/17 16:45:11.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Accepted-Wait,Jitender,2012/05/17 17:01:19.000,Low,in,Org line C,E_10,PROD802,Sweden
1313,Completed-Closed,Jitender,2012/05/22 11:32:42.000,Low,in,Org line C,E_10,PROD802,Sweden
805,Accepted-In Progress,Lauro,2011/12/21 14:57:20.000,Low,se,Org line A2,A2_3,PROD711,Brazil
805,Accepted-In Progress,Lauro,2011/12/21 14:58:06.000,Low,se,Org line A2,A2_3,PROD711,Brazil
805,Completed-Closed,Lauro,2012/02/01 13:51:37.000,Low,se,Org line A2,A2_3,PROD711,Brazil
1775,Queued-Awaiting Assignment,-,2012/01/27 10:57:21.000,High,us,Org line C,E_7,PROD597,INDIA
1775,Accepted-In Progress,-,2012/02/03 13:38:44.000,High,us,Org line C,E_7,PROD597,INDIA
1775,Accepted-In Progress,Santosh,2012/02/03 13:48:12.000,High,us,Org line C,E_7,PROD597,INDIA
574,Accepted-In Progress,Vikrant,2011/10/17 16:05:05.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
574,Completed-Closed,Vikrant,2012/01/25 14:26:37.000,Medium,se,Org line A2,A2_4,PROD337,Sweden
2235,Accepted-In Progress,Niklas,2012/06/07 11:38:08.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
2235,Queued-Awaiting Assignment,Niklas,2012/06/07 11:39:44.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
2235,Accepted-In Progress,Niklas,2012/06/07 11:42:35.000,Medium,se,Org line A2,A2_2,PROD681,Sweden
1085,Accepted-In Progress,Mahesh,2012/02/16 09:51:25.000,Low,us,Org line C,E_8,PROD476,INDIA
1085,Queued-Awaiting Assignment,Mahesh,2012/02/16 09:57:16.000,Low,us,Org line C,E_8,PROD476,INDIA
