case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-10357,T02 Check confirmation of receipt - complete,Value6,2011/11/09 11:30:08.582,Value1,Value1,Value2,Value4,Value2
case-10357,T04 Determine confirmation of receipt - complete,Value6,2011/11/09 11:30:27.273,Value1,Value1,Value2,Value4,Value4
case-10357,T05 Print and send confirmation of receipt - complete,Value6,2011/11/09 11:30:44.331,Value1,Value1,Value2,Value4,Value5
case-10357,T06 Determine necessity of stop advice - complete,Value6,2011/11/09 11:31:04.655,Value1,Value1,Value2,Value4,Value1
case-10357,T10 Determine necessity to stop indication - complete,Value6,2011/11/09 11:31:33.707,Value1,Value1,Value2,Value4,Value1
case-10357,T11 Create document X request unlicensed - complete,Value6,2011/11/09 11:34:00.271,Value1,Value1,Value2,Value4,Value1
case-10357,T12 Check document X request unlicensed - complete,Value6,2011/11/09 11:40:14.529,Value1,Value1,Value2,Value4,Value2
case-10357,T14 Determine document X request unlicensed - complete,Value6,2011/11/09 11:40:39.482,Value1,Value1,Value2,Value4,Value4
case-10357,T15 Print document X request unlicensed - complete,Value12,2011/11/14 09:21:48.805,Value1,Value1,Value2,Value4,Value3
case-4380,Confirmation of receipt - complete,Value32,2010/11/23 12:25:37.551,Value1,Value1,Value4,Value28,Value1
case-4380,T02 Check confirmation of receipt - complete,Value23,2010/11/26 08:58:13.474,Value1,Value1,Value4,Value28,Value3
case-4380,T04 Determine confirmation of receipt - complete,Value32,2010/11/30 08:39:05.866,Value1,Value1,Value4,Value28,Value4
case-4380,T06 Determine necessity of stop advice - complete,Value32,2010/11/30 08:40:11.604,Value1,Value1,Value4,Value28,Value1
case-4380,T10 Determine necessity to stop indication - complete,Value32,2010/11/30 08:40:35.638,Value1,Value1,Value4,Value28,Value1
case-4380,T05 Print and send confirmation of receipt - complete,Value12,2010/12/06 15:16:35.712,Value1,Value1,Value4,Value28,Value5
case-6069,Confirmation of receipt - complete,Value29,2011/02/25 08:30:18.153,Value1,Value1,Value4,Value24,Value3
case-6069,T02 Check confirmation of receipt - complete,Value29,2011/02/25 08:30:32.837,Value1,Value1,Value4,Value24,Value2
case-6069,T04 Determine confirmation of receipt - complete,Value29,2011/02/25 08:30:46.492,Value1,Value1,Value4,Value24,Value4
case-6069,T05 Print and send confirmation of receipt - complete,Value29,2011/02/25 08:30:57.246,Value1,Value1,Value4,Value24,Value5
case-6069,T06 Determine necessity of stop advice - complete,Value29,2011/02/25 08:31:19.584,Value1,Value1,Value4,Value24,Value1
case-6069,T10 Determine necessity to stop indication - complete,Value29,2011/02/25 09:06:13.365,Value1,Value1,Value4,Value24,Value1
case-10017,Confirmation of receipt - complete,Value3,2011/10/18 13:46:39.679,Value1,Value1,Value2,Value2,Value3
case-10017,T06 Determine necessity of stop advice - complete,Value3,2011/10/18 13:47:06.950,Value1,Value1,Value2,Value2,Value1
case-10017,T02 Check confirmation of receipt - complete,Value3,2011/10/18 13:47:26.235,Value1,Value1,Value2,Value2,Value2
case-10017,T03 Adjust confirmation of receipt - complete,Value3,2011/10/18 13:47:41.811,Value1,Value1,Value2,Value2,Value1
case-10017,T02 Check confirmation of receipt - complete,Value3,2011/10/18 13:47:57.979,Value1,Value1,Value2,Value2,Value2
case-10017,T10 Determine necessity to stop indication - complete,Value3,2011/10/18 13:48:15.357,Value1,Value1,Value2,Value2,Value1
case-10017,T03 Adjust confirmation of receipt - complete,Value3,2011/10/18 13:48:30.632,Value1,Value1,Value2,Value2,Value1
case-10017,T02 Check confirmation of receipt - complete,Value3,2011/10/18 13:51:01.525,Value1,Value1,Value2,Value2,Value2
case-10017,T03 Adjust confirmation of receipt - complete,Value4,2011/10/18 13:56:57.603,Value1,Value1,Value2,Value2,Value1
case-6645,Confirmation of receipt - complete,Value30,2011/03/28 14:13:54.187,Value3,Value1,Value4,Value3,Value3
case-6645,T06 Determine necessity of stop advice - complete,Value30,2011/03/28 14:14:38.609,Value3,Value1,Value4,Value3,Value1
case-6645,T10 Determine necessity to stop indication - complete,Value30,2011/03/28 14:15:05.202,Value3,Value1,Value4,Value3,Value1
case-6645,T02 Check confirmation of receipt - complete,Value31,2011/03/31 08:37:26.575,Value3,Value1,Value4,Value3,Value3
case-6645,T04 Determine confirmation of receipt - complete,Value2,2011/03/31 15:20:45.078,Value3,Value1,Value4,Value3,Value4
case-6645,T05 Print and send confirmation of receipt - complete,Value12,2011/04/06 14:06:51.934,Value3,Value1,Value4,Value3,Value5
case-8419,Confirmation of receipt - complete,Value21,2011/07/06 09:08:49.694,Value1,Value1,Value2,Value4,Value1
case-8419,T06 Determine necessity of stop advice - complete,Value6,2011/07/20 13:05:10.530,Value1,Value1,Value2,Value4,Value1
case-8419,T02 Check confirmation of receipt - complete,Value6,2011/07/20 13:06:33.579,Value1,Value1,Value2,Value4,Value3
case-8419,T04 Determine confirmation of receipt - complete,Value6,2011/07/20 13:06:52.610,Value1,Value1,Value2,Value4,Value4
case-8419,T05 Print and send confirmation of receipt - complete,Value6,2011/07/20 13:07:10.411,Value1,Value1,Value2,Value4,Value5
case-8419,T10 Determine necessity to stop indication - complete,Value6,2011/07/20 13:33:46.681,Value1,Value1,Value2,Value4,Value1
case-7192,Confirmation of receipt - complete,Value29,2011/05/02 12:40:33.789,Value1,Value1,Value3,Value33,Value3
case-7192,T02 Check confirmation of receipt - complete,Value29,2011/05/02 12:40:51.173,Value1,Value1,Value3,Value33,Value2
case-7192,T04 Determine confirmation of receipt - complete,Value29,2011/05/02 12:53:14.048,Value1,Value1,Value3,Value33,Value4
case-7192,T05 Print and send confirmation of receipt - complete,Value29,2011/05/02 12:53:26.198,Value1,Value1,Value3,Value33,Value5
case-7192,T06 Determine necessity of stop advice - complete,Value29,2011/05/02 12:53:39.950,Value1,Value1,Value3,Value33,Value1
case-7192,T10 Determine necessity to stop indication - complete,Value15,2011/05/13 15:15:39.662,Value1,Value1,Value3,Value33,Value1
case-6785,Confirmation of receipt - complete,Value10,2011/04/07 15:50:12.956,Value1,Value1,Value4,Value8,Value3
case-6785,T02 Check confirmation of receipt - complete,Value10,2011/04/07 15:50:56.198,Value1,Value1,Value4,Value8,Value3
case-6785,T04 Determine confirmation of receipt - complete,Value10,2011/04/07 15:53:28.472,Value1,Value1,Value4,Value8,Value3
case-6785,T06 Determine necessity of stop advice - complete,Value10,2011/04/07 15:54:09.882,Value1,Value1,Value4,Value8,Value1
case-6785,T10 Determine necessity to stop indication - complete,Value10,2011/04/07 15:54:52.695,Value1,Value1,Value4,Value8,Value1
case-6785,T05 Print and send confirmation of receipt - complete,Value12,2011/04/08 11:40:43.717,Value1,Value1,Value4,Value8,Value5
case-9934,Confirmation of receipt - complete,Value5,2011/10/10 15:10:44.354,Value1,Value1,Value3,Value3,Value3
case-9934,T02 Check confirmation of receipt - complete,Value5,2011/10/10 15:11:02.971,Value1,Value1,Value3,Value3,Value2
case-9934,T06 Determine necessity of stop advice - complete,Value5,2011/10/10 15:11:18.435,Value1,Value1,Value3,Value3,Value1
case-9934,T10 Determine necessity to stop indication - complete,Value5,2011/10/10 15:11:38.132,Value1,Value1,Value3,Value3,Value1
case-9934,T04 Determine confirmation of receipt - complete,Value5,2011/10/10 15:12:17.748,Value1,Value1,Value3,Value3,Value4
case-9934,T05 Print and send confirmation of receipt - complete,Value5,2011/10/10 15:12:34.753,Value1,Value1,Value3,Value3,Value5
case-8777,Confirmation of receipt - complete,Value15,2011/07/29 13:56:08.528,Value1,Value1,Value3,Value3,Value3
case-8777,T02 Check confirmation of receipt - complete,Value15,2011/07/29 13:56:31.243,Value1,Value1,Value3,Value3,Value2
case-8777,T06 Determine necessity of stop advice - complete,Value15,2011/07/29 13:56:48.714,Value1,Value1,Value3,Value3,Value1
case-8777,T04 Determine confirmation of receipt - complete,Value15,2011/07/29 13:57:20.196,Value1,Value1,Value3,Value3,Value4
case-8777,T05 Print and send confirmation of receipt - complete,Value15,2011/07/29 13:57:42.363,Value1,Value1,Value3,Value3,Value5
case-8777,T10 Determine necessity to stop indication - complete,Value15,2011/07/29 13:58:00.612,Value1,Value1,Value3,Value3,Value1
case-6262,Confirmation of receipt - complete,Value15,2011/03/24 09:39:50.320,Value1,Value1,Value4,Value3,Value3
case-6262,T02 Check confirmation of receipt - complete,Value15,2011/03/24 09:40:05.412,Value1,Value1,Value4,Value3,Value2
case-6262,T04 Determine confirmation of receipt - complete,Value15,2011/03/24 09:40:18.159,Value1,Value1,Value4,Value3,Value4
case-6262,T05 Print and send confirmation of receipt - complete,Value15,2011/03/24 09:40:43.992,Value1,Value1,Value4,Value3,Value5
case-6262,T06 Determine necessity of stop advice - complete,Value15,2011/04/05 14:06:27.530,Value1,Value1,Value4,Value3,Value1
case-6262,T10 Determine necessity to stop indication - complete,Value15,2011/04/05 14:06:53.046,Value1,Value1,Value4,Value3,Value1
case-4502,Confirmation of receipt - complete,Value30,2010/12/13 13:59:10.764,Value1,Value1,Value4,Value11,Value3
case-4502,T02 Check confirmation of receipt - complete,Value30,2010/12/13 13:59:42.994,Value1,Value1,Value4,Value11,Value2
case-4502,T04 Determine confirmation of receipt - complete,Value30,2010/12/13 14:00:21.666,Value1,Value1,Value4,Value11,Value3
case-4502,T06 Determine necessity of stop advice - complete,Value30,2010/12/13 14:00:40.629,Value1,Value1,Value4,Value11,Value1
case-4502,T05 Print and send confirmation of receipt - complete,Value30,2010/12/13 14:01:38.027,Value1,Value1,Value4,Value11,Value5
case-4502,T10 Determine necessity to stop indication - complete,Value30,2010/12/13 14:01:56.554,Value1,Value1,Value4,Value11,Value1
case-9894,Confirmation of receipt - complete,Value22,2011/10/04 15:21:40.365,Value1,Value1,Value1,Value1,Value3
case-9894,T06 Determine necessity of stop advice - complete,Value4,2011/10/05 16:54:18.610,Value1,Value1,Value1,Value1,Value1
case-9894,T02 Check confirmation of receipt - complete,Value4,2011/10/05 16:54:19.195,Value1,Value1,Value1,Value1,Value3
case-4347,Confirmation of receipt - complete,Value4,2010/11/23 15:37:51.505,Value1,Value1,Value4,Value19,Value1
case-5767,Confirmation of receipt - complete,Value29,2011/02/10 12:06:34.506,Value2,Value1,Value4,Value24,Value3
case-5767,T02 Check confirmation of receipt - complete,Value29,2011/02/10 12:06:49.852,Value2,Value1,Value4,Value24,Value2
case-5767,T04 Determine confirmation of receipt - complete,Value29,2011/02/10 12:07:01.894,Value2,Value1,Value4,Value24,Value4
case-5767,T05 Print and send confirmation of receipt - complete,Value29,2011/02/10 12:07:13.399,Value2,Value1,Value4,Value24,Value5
case-5767,T06 Determine necessity of stop advice - complete,Value29,2011/02/28 13:21:28.433,Value2,Value1,Value4,Value24,Value1
case-5767,T10 Determine necessity to stop indication - complete,Value29,2011/02/28 13:21:42.130,Value2,Value1,Value4,Value24,Value1
case-10138,Confirmation of receipt - complete,Value14,2011/12/08 14:52:51.432,Value1,Value1,Value2,Value14,Value3
case-10138,T02 Check confirmation of receipt - complete,Value14,2011/12/08 14:53:26.952,Value1,Value1,Value2,Value14,Value2
case-10138,T04 Determine confirmation of receipt - complete,Value14,2011/12/08 14:53:55.363,Value1,Value1,Value2,Value14,Value4
case-10138,T06 Determine necessity of stop advice - complete,Value14,2011/12/08 14:55:00.037,Value1,Value1,Value2,Value14,Value1
case-10138,T10 Determine necessity to stop indication - complete,Value14,2011/12/08 14:55:37.151,Value1,Value1,Value2,Value14,Value1
case-10138,T05 Print and send confirmation of receipt - complete,Value12,2011/12/14 13:36:32.274,Value1,Value1,Value2,Value14,Value5
case-7763,Confirmation of receipt - complete,Value11,2011/05/30 11:17:44.400,Value1,Value1,Value4,Value13,Value1
case-7763,T02 Check confirmation of receipt - complete,Value11,2011/05/30 11:18:05.974,Value1,Value1,Value4,Value13,Value2
case-7763,T04 Determine confirmation of receipt - complete,Value11,2011/05/30 11:18:30.188,Value1,Value1,Value4,Value13,Value4
case-7763,T05 Print and send confirmation of receipt - complete,Value11,2011/05/30 11:18:43.001,Value1,Value1,Value4,Value13,Value5
case-7763,T06 Determine necessity of stop advice - complete,Value11,2011/05/30 11:20:40.832,Value1,Value1,Value4,Value13,Value1
case-7763,T10 Determine necessity to stop indication - complete,Value11,2011/05/30 11:21:00.125,Value1,Value1,Value4,Value13,Value1
case-8135,Confirmation of receipt - complete,Value29,2011/07/05 10:08:44.375,Value1,Value1,Value3,Value3,Value1
case-8135,T02 Check confirmation of receipt - complete,Value29,2011/07/05 10:24:28.855,Value1,Value1,Value3,Value3,Value2
case-8135,T04 Determine confirmation of receipt - complete,Value29,2011/07/05 10:25:35.428,Value1,Value1,Value3,Value3,Value4
case-8135,T05 Print and send confirmation of receipt - complete,Value29,2011/07/05 10:26:27.567,Value1,Value1,Value3,Value3,Value5
case-8135,T06 Determine necessity of stop advice - complete,Value29,2011/07/05 10:27:08.266,Value1,Value1,Value3,Value3,Value1
case-8135,T10 Determine necessity to stop indication - complete,Value29,2011/07/05 10:27:41.264,Value1,Value1,Value3,Value3,Value1
case-7004,Confirmation of receipt - complete,Value15,2011/04/19 10:23:00.736,Value1,Value1,Value4,Value3,Value3
case-7004,T02 Check confirmation of receipt - complete,Value15,2011/04/19 10:23:35.062,Value1,Value1,Value4,Value3,Value2
case-7004,T04 Determine confirmation of receipt - complete,Value15,2011/04/19 10:23:57.921,Value1,Value1,Value4,Value3,Value4
case-7004,T05 Print and send confirmation of receipt - complete,Value15,2011/04/19 10:24:22.020,Value1,Value1,Value4,Value3,Value5
case-7004,T06 Determine necessity of stop advice - complete,Value15,2011/04/19 10:24:53.065,Value1,Value1,Value4,Value3,Value1
case-7004,T10 Determine necessity to stop indication - complete,Value15,2011/04/19 10:25:37.221,Value1,Value1,Value4,Value3,Value1
case-10624,Confirmation of receipt - complete,Value24,2011/12/01 10:44:22.790,Value1,Value1,Value2,Value2,Value3
case-10624,T02 Check confirmation of receipt - complete,Value24,2011/12/01 10:45:28.019,Value1,Value1,Value2,Value2,Value2
case-10624,T04 Determine confirmation of receipt - complete,Value24,2011/12/01 10:45:46.710,Value1,Value1,Value2,Value2,Value4
case-10624,T05 Print and send confirmation of receipt - complete,Value24,2011/12/01 10:46:04.524,Value1,Value1,Value2,Value2,Value5
case-10624,T06 Determine necessity of stop advice - complete,Value24,2011/12/01 12:52:52.161,Value1,Value1,Value2,Value2,Value1
case-10624,T10 Determine necessity to stop indication - complete,Value24,2011/12/01 12:53:18.284,Value1,Value1,Value2,Value2,Value1
case-5957,Confirmation of receipt - complete,Value15,2011/02/17 10:21:31.067,Value2,Value1,Value4,Value3,Value3
case-5957,T02 Check confirmation of receipt - complete,Value15,2011/02/17 10:22:02.411,Value2,Value1,Value4,Value3,Value2
case-5957,T04 Determine confirmation of receipt - complete,Value15,2011/02/17 10:22:15.628,Value2,Value1,Value4,Value3,Value4
case-5957,T05 Print and send confirmation of receipt - complete,Value15,2011/02/17 10:22:29.825,Value2,Value1,Value4,Value3,Value5
case-5957,T06 Determine necessity of stop advice - complete,Value15,2011/02/17 10:22:51.453,Value2,Value1,Value4,Value3,Value1
case-5957,T10 Determine necessity to stop indication - complete,Value15,2011/02/17 10:24:24.944,Value2,Value1,Value4,Value3,Value1
case-4666,Confirmation of receipt - complete,Value10,2010/12/14 12:50:47.719,Value1,Value1,Value4,Value8,Value3
case-4666,T02 Check confirmation of receipt - complete,Value10,2010/12/14 12:51:07.579,Value1,Value1,Value4,Value8,Value2
case-4666,T04 Determine confirmation of receipt - complete,Value2,2010/12/15 16:47:37.064,Value1,Value1,Value4,Value8,Value4
case-4666,T05 Print and send confirmation of receipt - complete,Value12,2010/12/17 10:11:54.027,Value1,Value1,Value4,Value8,Value5
case-4666,T06 Determine necessity of stop advice - complete,Value10,2011/01/07 14:44:48.678,Value1,Value1,Value4,Value8,Value1
case-4666,T10 Determine necessity to stop indication - complete,Value10,2011/01/07 14:45:05.256,Value1,Value1,Value4,Value8,Value1
case-4653,Confirmation of receipt - complete,Value32,2010/12/10 09:06:10.530,Value1,Value1,Value4,Value28,Value3
case-4653,T02 Check confirmation of receipt - complete,Value32,2010/12/10 09:06:28.682,Value1,Value1,Value4,Value28,Value2
case-4653,T04 Determine confirmation of receipt - complete,Value32,2010/12/10 09:06:42.567,Value1,Value1,Value4,Value28,Value4
case-4653,T06 Determine necessity of stop advice - complete,Value32,2010/12/10 09:17:46.605,Value1,Value1,Value4,Value28,Value1
case-4653,T10 Determine necessity to stop indication - complete,Value32,2010/12/10 09:19:16.776,Value1,Value1,Value4,Value28,Value1
case-4653,T05 Print and send confirmation of receipt - complete,Value12,2010/12/10 14:07:31.101,Value1,Value1,Value4,Value28,Value5
case-5543,Confirmation of receipt - complete,Value29,2011/02/01 16:32:27.473,Value1,Value1,Value4,Value11,Value3
case-5543,T02 Check confirmation of receipt - complete,Value29,2011/02/01 16:32:59.610,Value1,Value1,Value4,Value11,Value2
case-5543,T04 Determine confirmation of receipt - complete,Value29,2011/02/01 16:33:13.930,Value1,Value1,Value4,Value11,Value4
case-5543,T05 Print and send confirmation of receipt - complete,Value29,2011/02/01 16:33:25.007,Value1,Value1,Value4,Value11,Value5
case-5543,T06 Determine necessity of stop advice - complete,Value15,2011/02/02 09:46:48.693,Value1,Value1,Value4,Value11,Value1
case-5543,T10 Determine necessity to stop indication - complete,Value15,2011/02/02 09:48:04.651,Value1,Value1,Value4,Value11,Value1
case-4924,Confirmation of receipt - complete,Value17,2011/01/18 12:53:37.525,Value2,Value1,Value4,Value16,Value3
case-4924,T06 Determine necessity of stop advice - complete,Value17,2011/01/18 12:54:37.901,Value2,Value1,Value4,Value16,Value1
case-4924,T10 Determine necessity to stop indication - complete,Value17,2011/01/18 12:55:08.036,Value2,Value1,Value4,Value16,Value1
case-4924,T02 Check confirmation of receipt - complete,Value23,2011/02/07 15:33:18.597,Value2,Value1,Value4,Value16,Value3
case-4924,T03 Adjust confirmation of receipt - complete,Value17,2011/02/09 14:00:41.522,Value2,Value1,Value4,Value16,Value1
case-4924,T02 Check confirmation of receipt - complete,Value2,2011/02/09 15:06:11.727,Value2,Value1,Value4,Value16,Value2
case-4924,T04 Determine confirmation of receipt - complete,Value2,2011/02/09 15:06:28.296,Value2,Value1,Value4,Value16,Value4
case-4924,T05 Print and send confirmation of receipt - complete,Value12,2011/02/11 08:38:09.108,Value2,Value1,Value4,Value16,Value5
case-4158,Confirmation of receipt - complete,Value30,2010/12/02 07:47:54.417,Value1,Value2,Value4,Value3,Value3
case-4158,T02 Check confirmation of receipt - complete,Value31,2010/12/07 08:34:56.309,Value1,Value2,Value4,Value3,Value3
case-4158,T06 Determine necessity of stop advice - complete,Value30,2010/12/08 11:43:04.093,Value1,Value2,Value4,Value3,Value1
case-4158,T04 Determine confirmation of receipt - complete,Value30,2010/12/08 11:43:51.948,Value1,Value2,Value4,Value3,Value3
case-4158,T10 Determine necessity to stop indication - complete,Value30,2010/12/08 11:45:40.022,Value1,Value2,Value4,Value3,Value1
case-4158,T05 Print and send confirmation of receipt - complete,Value30,2010/12/14 13:49:29.028,Value1,Value2,Value4,Value3,Value3
case-8962,Confirmation of receipt - complete,Value15,2011/08/10 15:32:50.308,Value1,Value1,Value3,Value3,Value1
case-8962,T02 Check confirmation of receipt - complete,Value15,2011/08/10 15:33:35.557,Value1,Value1,Value3,Value3,Value2
case-8962,T04 Determine confirmation of receipt - complete,Value15,2011/08/10 15:34:56.533,Value1,Value1,Value3,Value3,Value4
case-8962,T05 Print and send confirmation of receipt - complete,Value15,2011/08/10 15:35:20.702,Value1,Value1,Value3,Value3,Value5
case-8962,T06 Determine necessity of stop advice - complete,Value15,2011/08/10 15:35:35.913,Value1,Value1,Value3,Value3,Value1
case-8962,T10 Determine necessity to stop indication - complete,Value15,2011/08/10 15:36:05.724,Value1,Value1,Value3,Value3,Value1
case-7037,Confirmation of receipt - complete,Value32,2011/04/18 13:37:20.938,Value1,Value1,Value4,Value28,Value3
case-7037,T02 Check confirmation of receipt - complete,Value32,2011/04/18 13:37:38.054,Value1,Value1,Value4,Value28,Value2
case-7037,T04 Determine confirmation of receipt - complete,Value32,2011/04/18 13:37:50.086,Value1,Value1,Value4,Value28,Value4
case-7037,T05 Print and send confirmation of receipt - complete,Value12,2011/04/18 15:13:03.793,Value1,Value1,Value4,Value28,Value5
case-7037,T06 Determine necessity of stop advice - complete,Value32,2011/04/28 11:59:24.001,Value1,Value1,Value4,Value28,Value1
case-7037,T10 Determine necessity to stop indication - complete,Value32,2011/04/28 11:59:37.948,Value1,Value1,Value4,Value28,Value1
case-7112,Confirmation of receipt - complete,Value36,2011/05/18 15:11:02.512,Value4,Value1,Value4,Value29,Value3
case-7112,T02 Check confirmation of receipt - complete,Value36,2011/05/18 15:11:47.024,Value4,Value1,Value4,Value29,Value3
case-7112,T04 Determine confirmation of receipt - complete,Value36,2011/05/18 15:12:53.203,Value4,Value1,Value4,Value29,Value3
case-7112,T05 Print and send confirmation of receipt - complete,Value36,2011/05/18 15:13:20.248,Value4,Value1,Value4,Value29,Value5
case-7112,T06 Determine necessity of stop advice - complete,Value36,2011/05/18 15:18:52.187,Value4,Value1,Value4,Value29,Value1
case-7112,T10 Determine necessity to stop indication - complete,Value36,2011/05/18 15:20:43.126,Value4,Value1,Value4,Value29,Value1
case-7052,Confirmation of receipt - complete,Value29,2011/05/02 09:14:09.273,Value1,Value1,Value4,Value3,Value3
case-7052,T06 Determine necessity of stop advice - complete,Value29,2011/05/02 09:14:29.481,Value1,Value1,Value4,Value3,Value1
case-7052,T02 Check confirmation of receipt - complete,Value29,2011/05/02 09:14:50.121,Value1,Value1,Value4,Value3,Value2
case-7052,T04 Determine confirmation of receipt - complete,Value29,2011/05/02 09:15:05.702,Value1,Value1,Value4,Value3,Value4
case-7052,T05 Print and send confirmation of receipt - complete,Value29,2011/05/02 09:15:21.277,Value1,Value1,Value4,Value3,Value5
case-7052,T10 Determine necessity to stop indication - complete,Value29,2011/05/12 15:28:54.187,Value1,Value1,Value4,Value3,Value1
case-8424,Confirmation of receipt - complete,Value21,2011/07/06 09:57:52.606,Value1,Value1,Value2,Value14,Value1
case-8424,T02 Check confirmation of receipt - complete,Value14,2011/09/13 10:50:07.301,Value1,Value1,Value2,Value14,Value3
case-8424,T04 Determine confirmation of receipt - complete,Value14,2011/09/13 10:53:15.574,Value1,Value1,Value2,Value14,Value4
case-8424,T05 Print and send confirmation of receipt - complete,Value14,2011/09/13 10:53:49.601,Value1,Value1,Value2,Value14,Value5
case-8424,T06 Determine necessity of stop advice - complete,Value14,2011/09/13 10:55:01.244,Value1,Value1,Value2,Value14,Value1
case-8424,T10 Determine necessity to stop indication - complete,Value14,2011/09/13 10:55:28.635,Value1,Value1,Value2,Value14,Value1
case-6662,Confirmation of receipt - complete,Value32,2011/03/29 10:12:33.993,Value3,Value1,Value4,Value28,Value3
case-6662,T02 Check confirmation of receipt - complete,Value32,2011/03/29 10:13:22.020,Value3,Value1,Value4,Value28,Value2
case-6662,T04 Determine confirmation of receipt - complete,Value32,2011/03/29 10:13:40.066,Value3,Value1,Value4,Value28,Value4
case-6662,T06 Determine necessity of stop advice - complete,Value32,2011/03/29 10:22:25.572,Value3,Value1,Value4,Value28,Value1
case-6662,T10 Determine necessity to stop indication - complete,Value32,2011/03/29 10:29:44.221,Value3,Value1,Value4,Value28,Value1
case-6662,T05 Print and send confirmation of receipt - complete,Value12,2011/03/29 15:56:57.431,Value3,Value1,Value4,Value28,Value5
case-7197,Confirmation of receipt - complete,Value29,2011/05/02 12:59:09.915,Value1,Value1,Value4,Value11,Value3
case-7197,T02 Check confirmation of receipt - complete,Value29,2011/05/02 12:59:31.403,Value1,Value1,Value4,Value11,Value2
case-7197,T04 Determine confirmation of receipt - complete,Value29,2011/05/02 12:59:50.226,Value1,Value1,Value4,Value11,Value4
case-7197,T05 Print and send confirmation of receipt - complete,Value29,2011/05/02 13:00:11.220,Value1,Value1,Value4,Value11,Value5
case-7197,T06 Determine necessity of stop advice - complete,Value29,2011/05/02 13:00:36.051,Value1,Value1,Value4,Value11,Value1
case-7197,T10 Determine necessity to stop indication - complete,Value15,2011/05/18 12:11:22.479,Value1,Value1,Value4,Value11,Value1
case-5865,Confirmation of receipt - complete,Value15,2011/02/17 15:23:19.194,Value1,Value1,Value4,Value3,Value3
case-5865,T02 Check confirmation of receipt - complete,Value15,2011/02/17 15:23:32.337,Value1,Value1,Value4,Value3,Value2
case-5865,T04 Determine confirmation of receipt - complete,Value15,2011/02/17 15:23:44.713,Value1,Value1,Value4,Value3,Value4
case-5865,T05 Print and send confirmation of receipt - complete,Value15,2011/02/17 15:23:53.838,Value1,Value1,Value4,Value3,Value5
case-5865,T06 Determine necessity of stop advice - complete,Value15,2011/03/01 12:36:22.050,Value1,Value1,Value4,Value3,Value1
case-5865,T10 Determine necessity to stop indication - complete,Value15,2011/03/30 14:53:13.440,Value1,Value1,Value4,Value3,Value3
case-5865,T11 Create document X request unlicensed - complete,Value15,2011/03/30 16:12:57.295,Value1,Value1,Value4,Value3,Value1
case-5865,T12 Check document X request unlicensed - complete,Value29,2011/03/31 11:18:27.121,Value1,Value1,Value4,Value3,Value3
case-5865,T14 Determine document X request unlicensed - complete,Value31,2011/03/31 14:31:43.007,Value1,Value1,Value4,Value3,Value3
case-5865,T15 Print document X request unlicensed - complete,Value15,2011/04/01 09:42:16.646,Value1,Value1,Value4,Value3,Value5
case-7912,Confirmation of receipt - complete,Value15,2011/06/28 11:34:57.533,Value1,Value1,Value3,Value3,Value1
case-7912,T02 Check confirmation of receipt - complete,Value15,2011/06/28 11:35:17.756,Value1,Value1,Value3,Value3,Value2
case-7912,T04 Determine confirmation of receipt - complete,Value15,2011/06/28 11:35:37.546,Value1,Value1,Value3,Value3,Value4
case-7912,T05 Print and send confirmation of receipt - complete,Value15,2011/06/28 11:35:51.665,Value1,Value1,Value3,Value3,Value5
case-7912,T06 Determine necessity of stop advice - complete,Value15,2011/06/28 11:36:05.355,Value1,Value1,Value3,Value3,Value1
case-7912,T10 Determine necessity to stop indication - complete,Value15,2011/06/28 11:36:25.368,Value1,Value1,Value3,Value3,Value1
case-7565,Confirmation of receipt - complete,Value8,2011/05/24 07:14:18.292,Value1,Value1,Value4,Value7,Value3
case-7565,T02 Check confirmation of receipt - complete,Value8,2011/05/24 07:15:21.853,Value1,Value1,Value4,Value7,Value3
case-7565,T06 Determine necessity of stop advice - complete,Value8,2011/05/24 07:15:36.573,Value1,Value1,Value4,Value7,Value1
case-7565,T10 Determine necessity to stop indication - complete,Value8,2011/05/24 07:15:54.256,Value1,Value1,Value4,Value7,Value1
case-7565,T04 Determine confirmation of receipt - complete,Value2,2011/05/26 08:41:27.038,Value1,Value1,Value4,Value7,Value4
case-7565,T05 Print and send confirmation of receipt - complete,Value12,2011/05/27 16:36:58.131,Value1,Value1,Value4,Value7,Value5
case-9415,Confirmation of receipt - complete,Value20,2011/09/16 09:47:00.123,Value1,Value1,Value3,Value3,Value3
case-9415,T02 Check confirmation of receipt - complete,Value20,2011/09/16 09:49:28.526,Value1,Value1,Value3,Value3,Value2
case-9415,T04 Determine confirmation of receipt - complete,Value20,2011/09/16 09:50:01.221,Value1,Value1,Value3,Value3,Value4
case-9415,T05 Print and send confirmation of receipt - complete,Value20,2011/09/16 09:50:32.429,Value1,Value1,Value3,Value3,Value5
case-9415,T06 Determine necessity of stop advice - complete,Value20,2011/09/16 09:51:08.489,Value1,Value1,Value3,Value3,Value1
case-9415,T10 Determine necessity to stop indication - complete,Value20,2011/09/16 09:51:48.227,Value1,Value1,Value3,Value3,Value1
case-6748,Confirmation of receipt - complete,Value8,2011/04/11 11:21:13.656,Value1,Value1,Value4,Value7,Value3
case-6748,T02 Check confirmation of receipt - complete,Value8,2011/04/11 11:22:01.725,Value1,Value1,Value4,Value7,Value3
