case,activity,resource,timestamp,Att1,Att2,Att3,Att4,Att5
case-8068,T10 Determine necessity to stop indication - complete,Value19,2011/07/15 14:03:46.734,Value1,Value1,Value2,Value18,Value1
case-4930,Confirmation of receipt - complete,Value33,2011/01/07 09:09:02.887,Value1,Value1,Value4,Value26,Value3
case-4930,T06 Determine necessity of stop advice - complete,Value33,2011/01/07 09:48:45.404,Value1,Value1,Value4,Value26,Value1
case-4930,T10 Determine necessity to stop indication - complete,Value33,2011/01/07 09:49:04.509,Value1,Value1,Value4,Value26,Value1
case-4930,T02 Check confirmation of receipt - complete,Value33,2011/01/07 09:49:42.207,Value1,Value1,Value4,Value26,Value3
case-4930,T04 Determine confirmation of receipt - complete,Value2,2011/01/07 11:32:18.303,Value1,Value1,Value4,Value26,Value4
case-4930,T05 Print and send confirmation of receipt - complete,Value12,2011/01/07 15:45:32.198,Value1,Value1,Value4,Value26,Value5
case-9012,Confirmation of receipt - complete,Value14,2011/09/23 14:35:40.202,Value1,Value1,Value2,Value14,Value3
case-9012,T02 Check confirmation of receipt - complete,Value14,2011/09/23 14:36:25.450,Value1,Value1,Value2,Value14,Value2
case-9012,T04 Determine confirmation of receipt - complete,Value14,2011/09/23 14:36:54.957,Value1,Value1,Value2,Value14,Value4
case-9012,T05 Print and send confirmation of receipt - complete,Value14,2011/09/23 14:37:28.436,Value1,Value1,Value2,Value14,Value5
case-9012,T06 Determine necessity of stop advice - complete,Value14,2011/09/23 14:38:01.057,Value1,Value1,Value2,Value14,Value1
case-9012,T10 Determine necessity to stop indication - complete,Value14,2011/09/23 14:38:26.005,Value1,Value1,Value2,Value14,Value1
case-8320,Confirmation of receipt - complete,Value17,2011/07/26 09:19:50.943,Value1,Value1,Value2,Value16,Value3
case-8320,T06 Determine necessity of stop advice - complete,Value17,2011/07/26 14:12:15.038,Value1,Value1,Value2,Value16,Value1
case-8320,T02 Check confirmation of receipt - complete,Value17,2011/07/26 14:12:42.401,Value1,Value1,Value2,Value16,Value2
case-8320,T04 Determine confirmation of receipt - complete,Value17,2011/07/26 14:13:26.300,Value1,Value1,Value2,Value16,Value4
case-8320,T05 Print and send confirmation of receipt - complete,Value17,2011/07/26 14:13:49.912,Value1,Value1,Value2,Value16,Value5
case-8320,T10 Determine necessity to stop indication - complete,Value17,2011/07/26 14:14:22.592,Value1,Value1,Value2,Value16,Value1
case-4010,Confirmation of receipt - complete,Value10,2010/10/26 11:03:01.924,Value1,Value3,Value4,Value8,Value1
case-4010,T02 Check confirmation of receipt - complete,Value31,2010/10/26 15:52:41.293,Value1,Value3,Value4,Value8,Value3
case-4010,T04 Determine confirmation of receipt - complete,Value31,2010/10/28 11:46:26.703,Value1,Value3,Value4,Value8,Value3
case-4010,T05 Print and send confirmation of receipt - complete,Value9,2010/10/28 13:47:04.666,Value1,Value3,Value4,Value8,Value5
case-4010,T06 Determine necessity of stop advice - complete,Value10,2010/11/04 11:36:38.175,Value1,Value3,Value4,Value8,Value1
case-4010,T10 Determine necessity to stop indication - complete,Value10,2010/11/04 11:36:57.035,Value1,Value3,Value4,Value8,Value1
case-9032,Confirmation of receipt - complete,Value19,2011/10/19 08:59:01.108,Value1,Value1,Value2,Value18,Value3
case-9032,T02 Check confirmation of receipt - complete,Value19,2011/10/19 08:59:39.434,Value1,Value1,Value2,Value18,Value2
case-9032,T04 Determine confirmation of receipt - complete,Value19,2011/10/19 09:00:03.974,Value1,Value1,Value2,Value18,Value4
case-9032,T05 Print and send confirmation of receipt - complete,Value19,2011/10/19 09:00:43.284,Value1,Value1,Value2,Value18,Value5
case-9032,T06 Determine necessity of stop advice - complete,Value19,2011/10/19 09:01:11.070,Value1,Value1,Value2,Value18,Value1
case-9032,T10 Determine necessity to stop indication - complete,Value19,2011/10/19 09:01:30.636,Value1,Value1,Value2,Value18,Value1
case-4667,Confirmation of receipt - complete,Value14,2010/12/14 10:10:14.666,Value1,Value1,Value4,Value14,Value3
case-4667,T02 Check confirmation of receipt - complete,Value23,2010/12/22 14:09:01.192,Value1,Value1,Value4,Value14,Value3
case-4667,T04 Determine confirmation of receipt - complete,Value2,2010/12/22 14:14:47.466,Value1,Value1,Value4,Value14,Value4
case-4667,T05 Print and send confirmation of receipt - complete,Value12,2010/12/24 10:03:05.766,Value1,Value1,Value4,Value14,Value5
case-4667,T06 Determine necessity of stop advice - complete,Value14,2011/01/06 12:21:20.609,Value1,Value1,Value4,Value14,Value1
case-4667,T07-5 Draft intern advice aspect 5 - complete,Value14,2011/01/06 12:21:55.888,Value1,Value1,Value4,Value14,Value1
case-4667,T06 Determine necessity of stop advice - complete,Value14,2011/01/06 12:22:24.200,Value1,Value1,Value4,Value14,Value1
case-4667,T07-5 Draft intern advice aspect 5 - complete,Value14,2011/01/06 12:22:51.490,Value1,Value1,Value4,Value14,Value1
case-4667,T06 Determine necessity of stop advice - complete,Value14,2011/01/06 12:23:38.884,Value1,Value1,Value4,Value14,Value1
case-4667,T10 Determine necessity to stop indication - complete,Value14,2011/01/06 12:24:09.724,Value1,Value1,Value4,Value14,Value1
case-9206,Confirmation of receipt - complete,Value11,2011/10/12 10:36:02.977,Value1,Value1,Value2,Value13,Value3
case-9206,T02 Check confirmation of receipt - complete,Value11,2011/10/12 10:36:22.305,Value1,Value1,Value2,Value13,Value2
case-9206,T04 Determine confirmation of receipt - complete,Value11,2011/10/12 10:36:40.937,Value1,Value1,Value2,Value13,Value4
case-9206,T05 Print and send confirmation of receipt - complete,Value11,2011/10/12 10:36:56.930,Value1,Value1,Value2,Value13,Value5
case-9206,T06 Determine necessity of stop advice - complete,Value11,2011/10/12 11:18:20.323,Value1,Value1,Value2,Value13,Value1
case-9206,T10 Determine necessity to stop indication - complete,Value11,2011/10/12 11:18:52.128,Value1,Value1,Value2,Value13,Value1
case-8198,Confirmation of receipt - complete,Value15,2011/07/13 13:12:58.533,Value1,Value1,Value3,Value3,Value3
case-8198,T02 Check confirmation of receipt - complete,Value15,2011/07/13 13:13:21.658,Value1,Value1,Value3,Value3,Value2
case-8198,T04 Determine confirmation of receipt - complete,Value15,2011/07/13 13:13:41.158,Value1,Value1,Value3,Value3,Value4
case-8198,T05 Print and send confirmation of receipt - complete,Value15,2011/07/13 13:14:01.090,Value1,Value1,Value3,Value3,Value5
case-8198,T06 Determine necessity of stop advice - complete,Value15,2011/07/13 13:14:15.882,Value1,Value1,Value3,Value3,Value1
case-8198,T10 Determine necessity to stop indication - complete,Value15,2011/07/13 13:14:53.068,Value1,Value1,Value3,Value3,Value1
case-5243,Confirmation of receipt - complete,Value24,2011/01/17 13:08:29.581,Value1,Value1,Value4,Value2,Value3
case-5243,T02 Check confirmation of receipt - complete,Value24,2011/01/17 13:08:52.108,Value1,Value1,Value4,Value2,Value2
case-5243,T06 Determine necessity of stop advice - complete,Value24,2011/01/17 13:09:12.513,Value1,Value1,Value4,Value2,Value1
case-5243,T10 Determine necessity to stop indication - complete,Value24,2011/01/17 13:09:27.162,Value1,Value1,Value4,Value2,Value1
case-5243,T04 Determine confirmation of receipt - complete,Value2,2011/01/19 14:57:14.202,Value1,Value1,Value4,Value2,Value4
case-5243,T05 Print and send confirmation of receipt - complete,Value12,2011/01/24 11:02:55.996,Value1,Value1,Value4,Value2,Value5
case-10384,Confirmation of receipt - complete,Value18,2011/11/25 11:17:52.239,Value1,Value1,Value2,Value17,Value3
case-10384,T02 Check confirmation of receipt - complete,Value18,2011/11/25 11:18:56.984,Value1,Value1,Value2,Value17,Value2
case-10384,T04 Determine confirmation of receipt - complete,Value18,2011/11/25 11:19:28.587,Value1,Value1,Value2,Value17,Value4
case-10384,T05 Print and send confirmation of receipt - complete,Value18,2011/11/25 11:19:51.210,Value1,Value1,Value2,Value17,Value5
case-10384,T06 Determine necessity of stop advice - complete,Value18,2011/11/25 11:22:40.036,Value1,Value1,Value2,Value17,Value1
case-10384,T10 Determine necessity to stop indication - complete,Value18,2011/11/25 11:23:04.911,Value1,Value1,Value2,Value17,Value1
case-10263,Confirmation of receipt - complete,Value14,2011/11/18 14:15:19.355,Value1,Value1,Value2,Value14,Value3
case-10263,T02 Check confirmation of receipt - complete,Value14,2011/11/18 14:15:51.435,Value1,Value1,Value2,Value14,Value2
case-10263,T04 Determine confirmation of receipt - complete,Value14,2011/11/18 14:17:30.382,Value1,Value1,Value2,Value14,Value4
case-10263,T06 Determine necessity of stop advice - complete,Value14,2011/11/29 14:23:32.990,Value1,Value1,Value2,Value14,Value1
case-10263,T05 Print and send confirmation of receipt - complete,Value21,2011/11/30 12:02:03.222,Value1,Value1,Value2,Value14,Value5
case-8656,Confirmation of receipt - complete,Value21,2011/07/18 14:40:34.291,Value1,Value1,Value2,Value14,Value1
case-8656,T02 Check confirmation of receipt - complete,Value4,2011/09/23 15:21:07.212,Value1,Value1,Value2,Value14,Value3
case-8656,T06 Determine necessity of stop advice - complete,Value4,2011/09/23 15:21:07.801,Value1,Value1,Value2,Value14,Value1
case-6947,Confirmation of receipt - complete,Value15,2011/04/28 14:53:24.088,Value1,Value1,Value4,Value3,Value3
case-6947,T02 Check confirmation of receipt - complete,Value15,2011/04/28 14:53:45.942,Value1,Value1,Value4,Value3,Value2
case-6947,T04 Determine confirmation of receipt - complete,Value15,2011/04/28 14:53:56.885,Value1,Value1,Value4,Value3,Value4
case-6947,T05 Print and send confirmation of receipt - complete,Value15,2011/04/28 15:01:11.710,Value1,Value1,Value4,Value3,Value5
case-6947,T06 Determine necessity of stop advice - complete,Value15,2011/05/12 09:34:14.232,Value1,Value1,Value4,Value3,Value1
case-6947,T10 Determine necessity to stop indication - complete,Value15,2011/05/12 09:34:36.210,Value1,Value1,Value4,Value3,Value1
case-10094,Confirmation of receipt - complete,Value5,2011/10/25 15:07:27.732,Value1,Value1,Value3,Value3,Value3
case-10094,T02 Check confirmation of receipt - complete,Value5,2011/10/25 15:07:50.830,Value1,Value1,Value3,Value3,Value2
case-10094,T04 Determine confirmation of receipt - complete,Value5,2011/10/25 15:08:07.876,Value1,Value1,Value3,Value3,Value4
case-10094,T05 Print and send confirmation of receipt - complete,Value5,2011/10/25 15:08:27.483,Value1,Value1,Value3,Value3,Value5
case-10094,T06 Determine necessity of stop advice - complete,Value5,2011/10/25 15:08:48.537,Value1,Value1,Value3,Value3,Value1
case-10094,T10 Determine necessity to stop indication - complete,Value5,2011/10/25 15:09:15.981,Value1,Value1,Value3,Value3,Value1
case-10220,Confirmation of receipt - complete,Value5,2011/11/08 09:00:30.827,Value1,Value1,Value3,Value3,Value3
case-10220,T02 Check confirmation of receipt - complete,Value5,2011/11/08 09:01:19.566,Value1,Value1,Value3,Value3,Value2
case-10220,T04 Determine confirmation of receipt - complete,Value5,2011/11/08 09:01:39.235,Value1,Value1,Value3,Value3,Value4
case-10220,T05 Print and send confirmation of receipt - complete,Value5,2011/11/08 09:01:56.265,Value1,Value1,Value3,Value3,Value5
case-10220,T06 Determine necessity of stop advice - complete,Value5,2011/11/08 09:02:13.352,Value1,Value1,Value3,Value3,Value1
case-10220,T10 Determine necessity to stop indication - complete,Value5,2011/11/08 09:02:42.865,Value1,Value1,Value3,Value3,Value1
case-6804,Confirmation of receipt - complete,Value15,2011/04/21 11:02:52.955,Value1,Value1,Value4,Value3,Value3
case-6804,T02 Check confirmation of receipt - complete,Value15,2011/04/21 11:03:08.225,Value1,Value1,Value4,Value3,Value2
case-6804,T04 Determine confirmation of receipt - complete,Value15,2011/04/21 11:03:28.186,Value1,Value1,Value4,Value3,Value4
case-6804,T05 Print and send confirmation of receipt - complete,Value15,2011/04/21 11:03:38.747,Value1,Value1,Value4,Value3,Value5
case-6804,T06 Determine necessity of stop advice - complete,Value15,2011/04/21 11:03:50.973,Value1,Value1,Value4,Value3,Value1
case-6804,T10 Determine necessity to stop indication - complete,Value15,2011/04/21 11:04:10.698,Value1,Value1,Value4,Value3,Value1
case-9373,Confirmation of receipt - complete,Value15,2011/09/08 11:31:49.409,Value1,Value1,Value3,Value3,Value3
case-9373,T02 Check confirmation of receipt - complete,Value15,2011/09/08 11:32:07.761,Value1,Value1,Value3,Value3,Value2
case-9373,T04 Determine confirmation of receipt - complete,Value15,2011/09/08 11:32:25.830,Value1,Value1,Value3,Value3,Value4
case-9373,T05 Print and send confirmation of receipt - complete,Value15,2011/09/08 11:32:46.834,Value1,Value1,Value3,Value3,Value5
case-9373,T06 Determine necessity of stop advice - complete,Value15,2011/09/08 11:33:03.878,Value1,Value1,Value3,Value3,Value1
case-9373,T10 Determine necessity to stop indication - complete,Value15,2011/09/08 11:33:26.127,Value1,Value1,Value3,Value3,Value1
case-4903,Confirmation of receipt - complete,Value32,2011/01/04 11:24:04.105,Value1,Value1,Value4,Value21,Value3
case-4903,T02 Check confirmation of receipt - complete,Value2,2011/01/04 16:42:52.586,Value1,Value1,Value4,Value21,Value2
case-4903,T04 Determine confirmation of receipt - complete,Value2,2011/01/04 16:43:11.086,Value1,Value1,Value4,Value21,Value4
case-4903,T05 Print and send confirmation of receipt - complete,Value12,2011/01/07 11:55:07.330,Value1,Value1,Value4,Value21,Value5
case-4903,T06 Determine necessity of stop advice - complete,Value25,2011/01/12 16:56:06.080,Value1,Value1,Value4,Value21,Value1
case-4903,T10 Determine necessity to stop indication - complete,Value4,2011/02/09 09:28:46.539,Value1,Value1,Value4,Value21,Value1
case-5191,Confirmation of receipt - complete,Value10,2011/02/07 08:49:51.378,Value4,Value1,Value4,Value8,Value3
case-5191,T06 Determine necessity of stop advice - complete,Value10,2011/02/07 08:54:22.518,Value4,Value1,Value4,Value8,Value1
case-5191,T02 Check confirmation of receipt - complete,Value10,2011/02/07 08:54:51.568,Value4,Value1,Value4,Value8,Value3
case-5191,T04 Determine confirmation of receipt - complete,Value10,2011/02/07 08:57:05.110,Value4,Value1,Value4,Value8,Value4
case-5191,T05 Print and send confirmation of receipt - complete,Value10,2011/02/07 08:57:47.858,Value4,Value1,Value4,Value8,Value3
case-5191,T10 Determine necessity to stop indication - complete,Value10,2011/02/07 09:42:27.649,Value4,Value1,Value4,Value8,Value1
case-10336,Confirmation of receipt - complete,Value5,2011/11/17 15:56:50.215,Value1,Value1,Value3,Value3,Value3
case-10336,T02 Check confirmation of receipt - complete,Value5,2011/11/17 15:57:14.361,Value1,Value1,Value3,Value3,Value2
case-10336,T04 Determine confirmation of receipt - complete,Value5,2011/11/17 15:57:53.421,Value1,Value1,Value3,Value3,Value4
case-10336,T05 Print and send confirmation of receipt - complete,Value5,2011/11/17 15:58:15.308,Value1,Value1,Value3,Value3,Value5
case-10336,T06 Determine necessity of stop advice - complete,Value5,2011/11/17 15:58:38.333,Value1,Value1,Value3,Value3,Value1
case-10336,T10 Determine necessity to stop indication - complete,Value5,2011/11/17 15:59:46.294,Value1,Value1,Value3,Value3,Value1
case-5155,Confirmation of receipt - complete,Value26,2011/01/06 13:17:33.109,Value3,Value1,Value4,Value22,Value1
case-5155,T02 Check confirmation of receipt - complete,Value26,2011/01/11 11:22:44.910,Value3,Value1,Value4,Value22,Value3
case-5155,T04 Determine confirmation of receipt - complete,Value2,2011/01/11 12:02:42.852,Value3,Value1,Value4,Value22,Value4
case-5155,T05 Print and send confirmation of receipt - complete,Value12,2011/01/11 13:49:46.226,Value3,Value1,Value4,Value22,Value5
case-5155,T06 Determine necessity of stop advice - complete,Value26,2011/01/11 14:46:52.367,Value3,Value1,Value4,Value22,Value1
case-5155,T10 Determine necessity to stop indication - complete,Value26,2011/01/11 14:47:15.114,Value3,Value1,Value4,Value22,Value1
case-4927,Confirmation of receipt - complete,Value29,2010/12/30 07:55:59.103,Value2,Value1,Value4,Value24,Value3
case-4927,T06 Determine necessity of stop advice - complete,Value29,2010/12/30 07:56:43.232,Value2,Value1,Value4,Value24,Value1
case-4927,T10 Determine necessity to stop indication - complete,Value29,2010/12/30 08:01:02.994,Value2,Value1,Value4,Value24,Value1
case-4927,T02 Check confirmation of receipt - complete,Value31,2010/12/30 09:09:49.746,Value2,Value1,Value4,Value24,Value3
case-4927,T04 Determine confirmation of receipt - complete,Value2,2010/12/31 09:12:15.940,Value2,Value1,Value4,Value24,Value4
case-4927,T05 Print and send confirmation of receipt - complete,Value29,2011/01/03 16:32:49.294,Value2,Value1,Value4,Value24,Value5
case-4774,Confirmation of receipt - complete,Value2,2010/12/17 10:19:30.551,Value1,Value1,Value4,Value24,Value1
case-4774,T02 Check confirmation of receipt - complete,Value2,2010/12/17 10:26:44.199,Value1,Value1,Value4,Value24,Value2
case-4774,T04 Determine confirmation of receipt - complete,Value2,2010/12/17 10:33:40.838,Value1,Value1,Value4,Value24,Value4
case-4774,T05 Print and send confirmation of receipt - complete,Value12,2010/12/24 10:25:24.065,Value1,Value1,Value4,Value24,Value5
case-4774,T06 Determine necessity of stop advice - complete,Value29,2010/12/24 13:54:27.318,Value1,Value1,Value4,Value24,Value3
case-4774,T10 Determine necessity to stop indication - complete,Value29,2010/12/24 13:56:57.236,Value1,Value1,Value4,Value24,Value1
case-9791,Confirmation of receipt - complete,Value5,2011/10/04 10:56:59.202,Value1,Value1,Value3,Value11,Value3
case-9791,T02 Check confirmation of receipt - complete,Value5,2011/10/04 10:57:19.621,Value1,Value1,Value3,Value11,Value2
case-9791,T04 Determine confirmation of receipt - complete,Value2,2011/10/05 13:39:46.563,Value1,Value1,Value3,Value11,Value3
case-9791,T05 Print and send confirmation of receipt - complete,Value5,2011/10/05 15:06:38.330,Value1,Value1,Value3,Value11,Value3
case-9791,T06 Determine necessity of stop advice - complete,Value5,2011/10/05 15:06:52.563,Value1,Value1,Value3,Value11,Value1
case-9791,T10 Determine necessity to stop indication - complete,Value5,2011/10/05 15:07:14.153,Value1,Value1,Value3,Value11,Value1
case-9791,T11 Create document X request unlicensed - complete,Value5,2011/10/05 15:07:29.219,Value1,Value1,Value3,Value11,Value1
case-9791,T12 Check document X request unlicensed - complete,Value5,2011/10/05 15:07:44.418,Value1,Value1,Value3,Value11,Value2
case-9791,T14 Determine document X request unlicensed - complete,Value5,2011/10/05 15:08:00.214,Value1,Value1,Value3,Value11,Value4
case-9791,T15 Print document X request unlicensed - complete,Value5,2011/10/05 15:08:13.420,Value1,Value1,Value3,Value11,Value5
case-7817,Confirmation of receipt - complete,Value15,2011/06/16 08:29:10.537,Value1,Value1,Value4,Value11,Value3
case-7817,T02 Check confirmation of receipt - complete,Value15,2011/06/21 09:24:39.143,Value1,Value1,Value4,Value11,Value3
case-7817,T04 Determine confirmation of receipt - complete,Value15,2011/06/21 09:25:29.771,Value1,Value1,Value4,Value11,Value4
case-7817,T05 Print and send confirmation of receipt - complete,Value15,2011/06/21 09:25:46.086,Value1,Value1,Value4,Value11,Value5
case-7817,T06 Determine necessity of stop advice - complete,Value15,2011/06/21 09:26:06.235,Value1,Value1,Value4,Value11,Value1
case-7817,T10 Determine necessity to stop indication - complete,Value15,2011/06/22 10:17:22.904,Value1,Value1,Value4,Value11,Value1
case-7817,T11 Create document X request unlicensed - complete,Value15,2011/06/28 09:22:56.913,Value1,Value1,Value4,Value11,Value1
case-7817,T12 Check document X request unlicensed - complete,Value15,2011/06/28 09:23:46.983,Value1,Value1,Value4,Value11,Value2
case-7817,T14 Determine document X request unlicensed - complete,Value31,2011/07/01 16:09:31.009,Value1,Value1,Value4,Value11,Value3
case-7817,T15 Print document X request unlicensed - complete,Value15,2011/07/07 09:39:23.936,Value1,Value1,Value4,Value11,Value5
case-4413,Confirmation of receipt - complete,Value30,2010/12/15 08:00:28.887,Value1,Value1,Value4,Value3,Value3
case-4413,T06 Determine necessity of stop advice - complete,Value30,2010/12/15 08:04:02.850,Value1,Value1,Value4,Value3,Value1
case-4413,T10 Determine necessity to stop indication - complete,Value30,2010/12/15 08:13:46.791,Value1,Value1,Value4,Value3,Value1
case-4413,T02 Check confirmation of receipt - complete,Value31,2010/12/15 08:55:20.876,Value1,Value1,Value4,Value3,Value3
case-4413,T04 Determine confirmation of receipt - complete,Value31,2010/12/15 11:04:34.939,Value1,Value1,Value4,Value3,Value3
case-4413,T05 Print and send confirmation of receipt - complete,Value12,2010/12/15 14:11:24.730,Value1,Value1,Value4,Value3,Value5
case-6381,Confirmation of receipt - complete,Value15,2011/03/24 11:04:53.722,Value1,Value1,Value4,Value3,Value3
case-6381,T02 Check confirmation of receipt - complete,Value15,2011/03/24 11:05:08.650,Value1,Value1,Value4,Value3,Value2
case-6381,T04 Determine confirmation of receipt - complete,Value15,2011/03/24 11:05:22.308,Value1,Value1,Value4,Value3,Value4
case-6381,T05 Print and send confirmation of receipt - complete,Value15,2011/03/24 11:05:36.595,Value1,Value1,Value4,Value3,Value5
case-6381,T06 Determine necessity of stop advice - complete,Value30,2011/04/06 11:06:49.250,Value1,Value1,Value4,Value3,Value1
case-6381,T10 Determine necessity to stop indication - complete,Value30,2011/04/06 11:07:30.730,Value1,Value1,Value4,Value3,Value1
case-9165,Confirmation of receipt - complete,Value6,2011/10/04 11:44:39.661,Value1,Value1,Value2,Value4,Value3
case-9165,T02 Check confirmation of receipt - complete,Value6,2011/10/04 11:45:08.832,Value1,Value1,Value2,Value4,Value2
case-9165,T04 Determine confirmation of receipt - complete,Value6,2011/10/04 11:45:27.816,Value1,Value1,Value2,Value4,Value4
case-9165,T05 Print and send confirmation of receipt - complete,Value6,2011/10/04 11:46:03.315,Value1,Value1,Value2,Value4,Value5
case-9165,T06 Determine necessity of stop advice - complete,Value6,2011/10/04 11:46:28.496,Value1,Value1,Value2,Value4,Value1
case-9165,T10 Determine necessity to stop indication - complete,Value6,2011/10/04 11:46:48.196,Value1,Value1,Value2,Value4,Value1
case-7091,Confirmation of receipt - complete,Value6,2011/05/04 12:19:12.020,Value1,Value1,Value4,Value2,Value3
case-7091,T02 Check confirmation of receipt - complete,Value6,2011/05/04 12:51:51.822,Value1,Value1,Value4,Value2,Value2
case-7091,T04 Determine confirmation of receipt - complete,Value6,2011/05/04 12:52:03.911,Value1,Value1,Value4,Value2,Value4
case-7091,T05 Print and send confirmation of receipt - complete,Value6,2011/05/04 12:52:15.390,Value1,Value1,Value4,Value2,Value5
case-7091,T06 Determine necessity of stop advice - complete,Value6,2011/05/04 12:52:31.157,Value1,Value1,Value4,Value2,Value1
case-7091,T10 Determine necessity to stop indication - complete,Value6,2011/05/04 12:52:49.053,Value1,Value1,Value4,Value2,Value1
case-7083,Confirmation of receipt - complete,Value19,2011/05/09 10:12:35.003,Value1,Value1,Value4,Value18,Value3
case-7083,T02 Check confirmation of receipt - complete,Value19,2011/05/09 10:13:48.243,Value1,Value1,Value4,Value18,Value2
case-7083,T04 Determine confirmation of receipt - complete,Value19,2011/05/09 10:14:12.584,Value1,Value1,Value4,Value18,Value4
case-7083,T05 Print and send confirmation of receipt - complete,Value19,2011/05/09 10:14:35.986,Value1,Value1,Value4,Value18,Value5
case-7083,T06 Determine necessity of stop advice - complete,Value19,2011/05/09 12:16:30.342,Value1,Value1,Value4,Value18,Value1
case-7083,T10 Determine necessity to stop indication - complete,Value19,2011/05/09 12:17:54.990,Value1,Value1,Value4,Value18,Value1
case-10575,Confirmation of receipt - complete,Value20,2011/12/01 08:33:35.361,Value1,Value1,Value3,Value3,Value3
case-10575,T02 Check confirmation of receipt - complete,Value20,2011/12/01 08:34:01.593,Value1,Value1,Value3,Value3,Value2
case-10575,T04 Determine confirmation of receipt - complete,Value20,2011/12/01 08:34:49.023,Value1,Value1,Value3,Value3,Value4
case-10575,T05 Print and send confirmation of receipt - complete,Value20,2011/12/01 08:36:40.264,Value1,Value1,Value3,Value3,Value5
case-10575,T06 Determine necessity of stop advice - complete,Value20,2011/12/01 08:37:42.825,Value1,Value1,Value3,Value3,Value1
case-10575,T10 Determine necessity to stop indication - complete,Value20,2011/12/01 08:38:10.344,Value1,Value1,Value3,Value3,Value1
case-3998,Confirmation of receipt - complete,Value10,2010/10/26 09:18:14.992,Value1,Value3,Value4,Value8,Value3
case-3998,T02 Check confirmation of receipt - complete,Value31,2010/10/26 15:51:51.369,Value1,Value3,Value4,Value8,Value3
case-3998,T04 Determine confirmation of receipt - complete,Value31,2010/10/28 11:45:05.599,Value1,Value3,Value4,Value8,Value3
case-3998,T05 Print and send confirmation of receipt - complete,Value9,2010/10/28 13:45:19.365,Value1,Value3,Value4,Value8,Value5
case-3998,T06 Determine necessity of stop advice - complete,Value10,2010/11/02 14:38:22.827,Value1,Value3,Value4,Value8,Value1
case-3998,T10 Determine necessity to stop indication - complete,Value10,2010/11/02 14:38:47.479,Value1,Value3,Value4,Value8,Value1
case-9924,Confirmation of receipt - complete,Value20,2011/10/07 10:00:49.113,Value1,Value1,Value3,Value3,Value3
case-9924,T02 Check confirmation of receipt - complete,Value20,2011/10/07 10:01:12.702,Value1,Value1,Value3,Value3,Value2
case-9924,T04 Determine confirmation of receipt - complete,Value20,2011/10/07 10:01:35.421,Value1,Value1,Value3,Value3,Value4
case-9924,T05 Print and send confirmation of receipt - complete,Value20,2011/10/07 10:01:59.336,Value1,Value1,Value3,Value3,Value5
case-9924,T06 Determine necessity of stop advice - complete,Value20,2011/10/07 10:02:26.888,Value1,Value1,Value3,Value3,Value1
case-9924,T10 Determine necessity to stop indication - complete,Value20,2011/10/07 10:03:13.921,Value1,Value1,Value3,Value3,Value1
case-6864,Confirmation of receipt - complete,Value15,2011/04/21 11:37:58.407,Value1,Value1,Value4,Value3,Value3
case-6864,T02 Check confirmation of receipt - complete,Value15,2011/04/21 11:38:18.109,Value1,Value1,Value4,Value3,Value2
case-6864,T04 Determine confirmation of receipt - complete,Value15,2011/04/21 11:38:34.130,Value1,Value1,Value4,Value3,Value4
case-6864,T05 Print and send confirmation of receipt - complete,Value15,2011/04/21 11:38:46.125,Value1,Value1,Value4,Value3,Value5
case-6864,T06 Determine necessity of stop advice - complete,Value15,2011/04/21 11:38:59.640,Value1,Value1,Value4,Value3,Value1
case-6864,T10 Determine necessity to stop indication - complete,Value15,2011/04/21 11:39:15.774,Value1,Value1,Value4,Value3,Value1
case-6714,Confirmation of receipt - complete,Value24,2011/05/02 15:14:08.285,Value1,Value1,Value2,Value2,Value3
case-6714,T02 Check confirmation of receipt - complete,Value24,2011/05/02 15:15:01.329,Value1,Value1,Value2,Value2,Value2
case-6714,T04 Determine confirmation of receipt - complete,Value24,2011/05/02 15:15:13.818,Value1,Value1,Value2,Value2,Value4
case-6714,T05 Print and send confirmation of receipt - complete,Value24,2011/05/02 15:15:24.092,Value1,Value1,Value2,Value2,Value5
case-6714,T06 Determine necessity of stop advice - complete,Value24,2011/05/02 15:15:33.991,Value1,Value1,Value2,Value2,Value1
case-6714,T10 Determine necessity to stop indication - complete,Value24,2011/05/02 15:15:59.350,Value1,Value1,Value2,Value2,Value1
case-10660,Confirmation of receipt - complete,Value4,2011/12/02 08:29:50.103,Value1,Value2,Value4,Value5,Value1
case-9781,Confirmation of receipt - complete,Value4,2011/10/24 15:37:58.098,Value1,Value1,Value5,Value21,Value3
case-4777,Confirmation of receipt - complete,Value2,2010/12/17 10:17:21.054,Value1,Value1,Value4,Value3,Value1
case-4777,T02 Check confirmation of receipt - complete,Value2,2010/12/17 10:26:07.771,Value1,Value1,Value4,Value3,Value2
case-4777,T04 Determine confirmation of receipt - complete,Value2,2010/12/17 10:37:55.751,Value1,Value1,Value4,Value3,Value4
case-4777,T06 Determine necessity of stop advice - complete,Value30,2010/12/27 11:18:00.183,Value1,Value1,Value4,Value3,Value3
case-4777,T10 Determine necessity to stop indication - complete,Value30,2010/12/27 11:18:32.337,Value1,Value1,Value4,Value3,Value1
case-4777,T05 Print and send confirmation of receipt - complete,Value29,2011/01/04 16:40:38.369,Value1,Value1,Value4,Value3,Value5
case-5548,Confirmation of receipt - complete,Value29,2011/02/01 16:20:43.760,Value1,Value1,Value4,Value11,Value3
